matchId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6742597442,24,28,119,-1,0,1,1,0,12,-2,49,33,0,1
KR_6738798004,-8,-3,9,1,-1,-1,1,0,-1,-3,-9,-28,2,1
KR_6737895145,14,10,-8,-1,1,-1,-1,0,2,-2,24,1,6,1
KR_6750914695,4,0,9,-1,-1,-1,-1,0,0,0,-4,0,1,1
KR_6726042747,17,8,6,1,1,-1,0,0,2,-1,-1,4,6,1
KR_6745843538,0,1,-11,-1,1,1,1,0,1,7,39,21,6,1
KR_6748342790,-7,-3,-10,1,1,1,1,0,0,-2,-6,12,6,1
KR_6745216288,-4,-11,18,-1,1,-1,-1,0,-7,-10,2,-12,6,1
KR_6748476292,-7,-9,-27,1,-1,1,-1,0,-2,-5,2,-2,5,1
KR_6747048538,6,2,67,1,0,1,0,0,0,-8,41,1,0,1
KR_6749625634,7,3,44,1,1,-1,1,0,2,5,27,-4,4,1
KR_6744768074,-3,2,5,-1,-1,1,0,0,1,5,-49,1,4,1
KR_6751358990,9,12,74,1,1,1,1,0,5,-5,-1,12,4,1
KR_6745384867,0,1,20,1,-1,1,1,0,1,6,13,9,6,1
KR_6748901293,20,12,79,1,1,1,1,0,2,3,-42,4,2,1
KR_6718645326,-2,1,35,1,1,-1,1,0,-1,3,-11,-15,3,1
KR_6749561187,10,10,95,1,0,1,1,0,3,6,-8,0,0,1
KR_6734784873,9,10,6,1,-1,-1,1,0,3,6,5,12,1,1
KR_6747875820,1,3,35,-1,-1,1,1,0,1,-4,26,1,4,1
KR_6750797743,5,3,19,1,1,-1,1,0,3,-1,4,6,5,1
KR_6746987277,0,1,-24,-1,-1,1,1,0,2,4,-12,22,1,1
KR_6751028392,10,10,65,1,-1,1,1,0,1,4,9,-11,4,1
KR_6751543773,1,5,-55,1,1,1,-1,0,1,-2,23,11,6,1
KR_6746080388,6,5,36,1,0,1,1,0,2,-4,3,37,0,1
KR_6749444056,12,7,38,1,1,-1,1,0,2,-1,-5,-8,1,1
KR_6748255531,22,13,40,1,1,-1,1,0,5,-4,13,-7,1,1
KR_6747396765,18,19,168,1,1,-1,1,0,9,-6,11,14,3,1
KR_6748027917,15,11,192,1,1,1,1,0,9,10,-3,30,2,1
KR_6743661197,11,7,36,-1,1,-1,1,0,4,1,0,29,6,1
KR_6750869280,22,6,18,1,0,0,1,0,3,0,0,0,0,1
KR_6745857853,6,0,-10,-1,0,0,1,0,0,0,33,0,0,1
KR_6747084907,12,-1,-32,-1,1,-1,-1,0,-2,3,4,10,3,1
KR_6734926082,-3,7,-9,1,1,1,1,0,-1,2,9,28,1,1
KR_6747288693,11,11,-24,1,-1,1,1,0,2,2,4,-9,6,1
KR_6745409829,28,17,12,1,1,-1,1,0,5,1,16,30,2,1
KR_6748210571,8,4,29,-1,1,-1,-1,0,3,-4,-7,42,6,1
KR_6751388291,47,22,49,-1,0,0,1,1,6,-3,16,0,0,1
KR_6750710856,4,14,138,1,1,1,1,0,7,0,-3,53,4,1
KR_6724831371,9,3,28,-1,1,1,1,0,2,3,0,28,4,1
KR_6742685345,15,5,-2,-1,-1,1,1,0,2,-1,12,-1,5,1
KR_6748729069,15,10,17,1,-1,-1,-1,0,2,2,22,-7,3,1
KR_6741146571,-17,-10,-3,-1,0,0,-1,-1,-2,-3,-13,0,0,1
KR_6744664097,-2,6,-1,1,1,1,1,0,3,-1,6,-6,5,1
KR_6747768700,4,12,75,-1,1,1,1,0,5,4,-9,32,1,1
KR_6750812504,15,20,100,1,1,1,1,0,6,2,6,-7,4,1
KR_6733668112,-8,1,53,-1,-1,-1,-1,0,1,-9,-2,-45,3,1
KR_6746690821,12,12,-6,1,1,1,1,0,2,12,7,-16,4,1
KR_6749787054,66,14,20,1,0,0,-1,0,1,2,-28,0,0,1
KR_6746675524,-44,-10,14,-1,0,0,1,0,-5,10,-41,0,0,1
KR_6734252915,6,2,15,-1,0,1,1,0,0,1,-3,4,0,1
KR_6744680739,0,6,25,1,1,1,1,0,-1,6,4,18,2,1
KR_6744582013,1,2,-12,-1,-1,1,1,0,1,-8,9,5,4,1
KR_6748588625,7,11,69,1,0,1,1,0,1,1,-2,-11,0,1
KR_6748767299,28,18,0,1,1,-1,-1,0,6,3,-2,15,6,1
KR_6750415562,7,8,4,1,0,0,1,0,4,0,0,0,0,1
KR_6748065649,34,8,6,1,0,0,1,0,0,0,0,0,0,1
KR_6749308032,7,7,66,1,1,1,1,0,4,-7,8,-2,5,1
KR_6751485230,11,6,-13,-1,1,1,1,0,3,-2,0,16,4,1
KR_6734510490,3,0,-6,1,-1,-1,-1,0,1,-6,6,10,5,1
KR_6745398214,-5,3,105,1,-1,1,1,0,3,-2,10,29,3,1
KR_6747262832,23,16,46,1,1,1,1,0,8,6,6,24,3,1
KR_6749270111,9,1,-3,-1,1,1,1,0,3,0,37,18,1,1
KR_6727304706,11,14,71,1,1,-1,1,0,6,-9,25,24,3,1
KR_6745613339,4,1,10,1,1,1,1,0,-1,5,-50,-31,5,1
KR_6748050231,4,2,8,1,1,1,1,0,0,-3,22,23,6,1
KR_6747550361,-3,1,10,-1,1,1,1,0,1,3,8,-4,3,1
KR_6746803324,-6,-1,25,-1,1,-1,-1,0,3,8,2,-23,3,1
KR_6746788288,3,1,-17,-1,1,-1,-1,0,0,3,0,-8,4,1
KR_6737058215,9,8,70,1,-1,-1,1,0,2,5,-14,3,1,1
KR_6746650479,2,3,90,-1,1,-1,1,0,3,0,-56,17,1,1
KR_6742641699,66,13,4,-1,0,0,1,0,3,0,12,0,0,1
KR_6751597636,21,2,-23,-1,0,0,1,0,0,0,85,0,0,1
KR_6750343881,14,15,185,1,-1,1,1,0,4,-1,6,-7,4,1
KR_6735076663,-3,-6,-24,-1,1,-1,-1,0,-3,1,1,17,5,1
KR_6751571685,5,4,45,1,1,-1,-1,0,-2,-4,-10,-36,1,1
KR_6737019191,14,18,59,1,0,1,1,0,5,1,-6,47,0,1
KR_6709252189,10,7,43,1,-1,1,1,0,2,6,-1,-10,1,1
KR_6746202393,-14,-5,63,1,-1,-1,-1,0,-3,-2,-4,-17,3,1
KR_6744777324,3,0,-67,-1,1,-1,-1,0,0,15,-11,-12,6,1
KR_6751597786,-3,0,13,-1,1,-1,1,0,1,-5,-10,28,3,1
KR_6747786793,-4,-2,24,1,1,-1,1,0,2,7,-2,3,6,1
KR_6745405264,9,6,-9,1,-1,1,1,0,3,1,6,5,4,1
KR_6751224309,4,7,-15,-1,-1,1,1,0,2,1,2,3,4,1
KR_6750718779,9,5,51,1,1,-1,0,0,2,2,9,5,1,1
KR_6745204109,-4,4,19,1,0,1,1,0,3,0,2,24,0,1
KR_6714699680,8,6,-65,1,1,1,-1,0,-4,-1,12,-16,3,1
KR_6742423207,25,15,51,1,0,1,1,0,5,32,-79,14,0,1
KR_6725110264,20,14,30,1,1,1,1,0,5,0,14,30,2,1
KR_6748004495,7,3,-11,-1,-1,1,1,0,3,3,58,33,1,1
KR_6744033806,3,-3,23,-1,1,-1,0,0,0,-1,-5,7,6,1
KR_6730241003,18,17,89,1,1,1,1,0,6,8,-62,-26,1,1
KR_6747187818,12,10,25,1,1,1,1,0,4,1,8,33,4,1
KR_6745716157,-1,2,25,1,1,-1,1,0,-1,3,-3,13,3,1
KR_6743808610,-7,-2,4,-1,1,1,0,0,1,-3,-11,32,6,1
KR_6747971558,-36,-6,11,1,0,0,1,0,-2,0,0,0,0,1
KR_6720380401,13,4,22,1,-1,-1,1,0,2,3,12,-32,3,1
KR_6729774249,21,11,18,1,-1,1,1,0,5,-6,74,2,3,1
KR_6740986147,20,13,52,1,-1,1,1,0,4,6,4,26,3,1
KR_6746842777,11,-3,-10,-1,0,0,-1,0,1,0,0,0,0,1
KR_6750982690,19,12,19,-1,0,0,1,1,7,0,0,0,0,1
KR_6746943008,-2,3,80,1,1,1,1,0,4,0,6,15,4,1
KR_6746409326,-4,-4,47,1,0,-1,-1,0,1,0,26,16,0,1
KR_6747690563,5,4,-5,1,-1,1,0,0,-2,6,37,-21,1,1
KR_6735670020,1,1,54,-1,1,-1,1,0,2,9,-6,-8,4,1
KR_6749514604,-9,-5,-59,1,1,-1,-1,0,-1,1,-6,31,6,1
KR_6746650717,18,13,31,1,1,1,1,0,3,0,16,49,2,1
KR_6744824795,13,14,66,1,-1,1,1,0,4,3,-64,5,4,1
KR_6735267698,14,14,85,1,1,1,1,0,8,0,5,59,3,1
KR_6748406534,10,6,16,-1,1,-1,-1,0,3,7,-37,12,3,1
KR_6744485640,4,8,26,1,1,1,0,0,3,4,-2,-1,2,1
KR_6733554676,2,4,22,1,1,1,1,0,4,-2,7,17,6,1
KR_6735167164,-1,0,-7,-1,-1,1,0,0,1,-4,-1,11,6,1
KR_6737909760,24,15,94,-1,1,1,1,0,8,2,9,21,1,1
KR_6735109583,-14,-10,1,-1,1,1,1,0,-3,2,-3,-4,4,1
KR_6742682090,-9,-8,37,1,0,0,1,1,-4,0,-40,0,0,1
KR_6750795974,-19,-6,33,-1,-1,1,1,0,1,-3,-8,16,6,1
KR_6748791787,10,13,47,1,1,1,1,0,4,0,-9,-6,2,1
KR_6746572120,3,2,-11,-1,-1,1,1,0,-1,1,-22,-2,1,1
KR_6743302489,14,7,2,1,-1,1,1,0,3,1,47,4,4,1
KR_6748519436,11,5,40,1,-1,1,1,0,1,2,7,4,4,1
KR_6745726022,13,6,-26,1,1,1,1,0,3,0,14,28,6,1
KR_6738147262,10,5,23,1,1,1,1,0,0,-5,10,-23,1,1
KR_6744813259,-6,-2,-2,-1,-1,1,0,0,-1,-2,1,-7,1,1
KR_6750962242,-7,-4,37,-1,1,1,-1,0,1,3,-9,-3,5,1
KR_6743901299,4,0,45,-1,-1,1,1,0,2,2,2,-2,6,1
KR_6749121700,10,8,-9,1,1,1,-1,0,1,14,-27,8,1,1
KR_6749025680,4,4,2,1,0,0,-1,0,0,0,0,0,0,1
KR_6749597525,2,-1,11,-1,1,1,0,0,0,-4,4,-12,6,1
KR_6733461503,15,6,-7,1,1,1,-1,0,2,-11,18,28,4,1
KR_6747782499,34,3,2,1,0,0,1,1,3,-3,63,0,0,1
KR_6751681011,29,11,11,-1,0,0,1,1,7,0,-20,0,0,1
KR_6744490653,-13,-6,-32,-1,-1,-1,-1,0,-3,0,-5,6,6,1
KR_6750645818,10,12,-7,1,-1,1,1,0,2,1,-19,0,3,1
KR_6746672792,49,18,23,1,0,0,-1,1,6,0,0,0,0,1
KR_6747342207,5,7,94,1,1,-1,1,0,4,1,-5,12,4,1
KR_6748461556,4,9,76,1,1,-1,1,0,5,0,-23,0,6,1
KR_6751032660,114,33,38,-1,0,0,-1,0,8,-1,36,0,0,1
KR_6748032684,9,15,47,1,-1,1,1,0,5,3,-41,-22,3,1
KR_6745711575,10,3,21,1,1,-1,1,0,2,-5,-4,8,6,1
KR_6748561442,-5,1,-10,1,-1,1,1,0,-1,1,-5,-13,3,1
KR_6751499652,-1,-1,-34,1,1,1,1,0,0,-11,18,-8,6,1
KR_6734427246,-8,-5,33,-1,-1,1,1,0,1,5,-4,11,1,1
KR_6750267924,18,6,40,-1,-1,1,1,0,3,0,13,5,6,1
KR_6735452744,16,11,94,1,1,1,1,0,6,-3,2,8,2,1
KR_6744441330,7,6,95,1,-1,-1,1,0,5,3,0,18,2,1
KR_6742674291,21,8,-7,1,0,0,-1,-1,0,0,12,0,0,1
KR_6751615689,18,15,55,1,1,1,1,0,5,0,27,5,1,1
KR_6748075301,-37,-1,-1,-1,0,0,-1,0,-2,0,0,0,0,1
KR_6748841059,4,7,27,-1,-1,1,0,0,3,11,-6,21,6,1
KR_6744961553,7,6,-21,-1,1,1,1,0,4,0,-26,1,4,1
KR_6751497858,-6,-8,31,-1,1,-1,-1,0,-1,2,3,4,3,1
KR_6742212305,-7,-1,-24,1,1,1,1,0,-1,2,-11,0,3,1
KR_6750378418,-11,0,20,1,1,1,-1,0,1,-2,-111,-5,5,1
KR_6716738434,6,8,47,1,1,-1,1,0,3,-4,10,2,6,1
KR_6735574237,1,1,11,1,-1,-1,-1,0,0,1,37,4,5,1
KR_6746929596,14,8,28,1,-1,1,1,0,1,0,11,-36,3,1
KR_6738664185,-5,-2,24,1,1,-1,0,0,1,-6,46,35,1,1
KR_6746310325,5,3,-3,1,0,-1,-1,0,1,2,8,6,0,1
KR_6735618801,-12,-5,43,-1,1,-1,0,0,1,4,-133,8,2,1
KR_6744557035,5,-3,-25,1,1,-1,1,0,-1,3,8,-20,6,1
KR_6742488283,14,8,12,1,1,-1,0,0,3,-6,-19,14,2,1
KR_6745218522,10,8,-7,1,1,1,1,0,2,10,31,-4,2,1
KR_6748728817,-2,0,26,-1,1,1,1,0,2,-6,9,16,6,1
KR_6746756524,-1,6,48,1,1,1,1,0,2,32,103,-11,4,1
KR_6746100622,7,8,13,1,1,1,1,0,2,4,-2,-11,1,1
KR_6740054789,0,1,39,-1,-1,-1,1,0,0,1,-40,-20,2,1
KR_6752123291,10,10,19,-1,1,1,1,0,5,5,2,21,3,1
KR_6733019264,19,7,102,1,1,-1,-1,0,4,6,-33,-17,3,1
KR_6719148609,24,10,-8,-1,1,-1,-1,0,2,1,-4,-8,2,1
KR_6748070328,11,5,12,1,1,-1,1,0,2,4,-13,-3,6,1
KR_6747874460,30,7,8,-1,0,0,1,1,5,-4,33,0,0,1
KR_6745441323,-8,0,52,1,1,-1,0,0,0,2,-2,-6,2,1
KR_6749707111,2,3,4,-1,1,1,-1,0,2,7,25,9,6,1
KR_6746290204,-8,0,28,1,-1,-1,1,0,0,-2,43,-8,2,1
KR_6740212724,8,4,-59,-1,-1,1,0,0,2,3,-2,13,1,1
KR_6745034090,4,4,-9,1,1,-1,0,0,-1,-1,3,-32,4,1
KR_6720658973,4,2,34,1,-1,-1,-1,0,-1,12,-28,24,1,1
KR_6742408238,16,10,30,-1,-1,1,1,0,3,-2,3,17,4,1
KR_6731035930,-7,0,20,1,-1,1,-1,0,1,5,-1,21,2,1
KR_6748094040,-10,7,-2,-1,0,0,-1,0,3,0,-48,0,0,1
KR_6746139741,67,13,22,-1,0,0,1,1,3,0,0,0,0,1
KR_6745891661,5,0,-17,1,1,-1,1,0,-2,-5,-30,-26,1,1
KR_6743105607,7,8,50,1,-1,1,1,0,4,1,1,23,1,1
KR_6747185458,-18,-13,-1,1,-1,1,-1,0,-3,-3,18,-34,2,1
KR_6747786277,2,1,-34,1,1,1,1,0,0,2,4,8,3,1
KR_6746688968,-2,5,50,1,1,1,0,0,4,0,2,-1,6,1
KR_6749614585,-39,-12,-4,-1,0,0,-1,0,-3,0,0,0,0,1
KR_6744502668,10,14,13,1,1,1,1,0,6,4,53,25,3,1
KR_6747980636,3,4,28,1,0,0,1,1,2,0,0,0,0,1
KR_6747119850,2,7,17,1,1,1,1,0,3,5,5,15,5,1
KR_6745884172,-10,1,80,1,1,-1,1,0,3,2,15,26,5,1
KR_6740916735,8,4,-29,1,1,-1,1,0,2,2,-8,16,6,1
KR_6748657777,14,18,83,1,1,1,1,0,3,3,-15,11,4,1
KR_6748399552,-3,-4,-40,-1,-1,-1,-1,0,-1,-2,-31,8,5,1
KR_6744575737,24,9,-1,1,1,-1,-1,0,1,-12,10,-15,6,1
KR_6749509535,-37,-11,-10,-1,0,0,1,0,-1,0,0,0,0,1
KR_6735037813,27,21,79,1,1,1,1,0,8,1,30,28,6,1
KR_6713213852,1,3,39,1,-1,1,1,0,4,0,-25,11,3,1
KR_6748485064,9,9,-11,1,1,-1,-1,0,2,-7,7,13,4,1
KR_6751656566,27,15,-8,1,-1,1,1,0,6,-3,73,19,1,1
KR_6749300403,-1,-1,33,1,-1,1,1,0,-1,5,29,37,6,1
KR_6720261623,8,9,39,1,1,1,1,0,2,17,-38,0,2,1
KR_6750563007,-1,2,18,-1,-1,1,1,0,2,-3,-12,25,5,1
KR_6742585329,-14,-4,8,-1,0,0,1,-1,-1,0,-4,0,0,1
KR_6734186259,-7,-3,-8,1,-1,1,1,0,-1,-3,3,-18,3,1
KR_6743087377,3,2,-14,1,0,0,1,0,3,-1,11,28,0,1
KR_6749411583,7,-1,52,1,-1,1,1,0,0,2,-5,-1,4,1
KR_6743748730,0,1,15,1,1,1,1,0,1,-4,7,-2,1,1
KR_6743825228,-3,1,23,-1,1,1,-1,0,3,1,6,25,4,1
KR_6742391193,17,9,-14,1,1,1,1,0,3,1,20,7,2,1
KR_6750008168,2,5,97,1,-1,1,1,0,6,5,35,-8,2,1
KR_6745263261,2,4,28,1,1,-1,1,0,1,-1,-71,18,2,1
KR_6734646852,7,7,-6,1,1,1,0,0,-2,0,2,-7,3,1
KR_6750209331,7,2,-19,-1,1,-1,-1,0,1,11,-14,-1,1,1
KR_6745138772,4,-1,-48,-1,-1,-1,-1,0,0,3,-14,-12,6,1
KR_6749466983,17,23,91,1,1,1,1,0,7,3,-11,25,5,1
KR_6737294584,-8,4,47,1,1,1,1,0,0,-5,5,24,1,1
KR_6751427963,0,5,-11,1,-1,-1,-1,0,0,-4,3,0,4,1
KR_6734738623,3,1,46,-1,-1,-1,0,0,1,-3,8,-7,3,1
KR_6747064878,-17,-2,-12,-1,1,1,1,0,1,-7,-1,14,4,1
KR_6749958653,-10,-1,48,1,-1,-1,-1,0,1,3,-6,-11,2,1
KR_6748116781,18,7,-16,1,0,0,1,1,3,17,-42,0,0,1
KR_6751638776,51,14,-18,1,0,0,-1,1,7,-4,33,0,0,1
KR_6743046885,3,7,45,1,1,-1,-1,0,4,0,7,2,1,1
KR_6735059728,-8,-10,1,-1,0,-1,-1,0,-2,0,-14,-4,0,1
KR_6751576955,-3,-8,48,-1,0,-1,0,0,-4,0,-7,3,0,1
KR_6749264192,12,7,77,1,1,-1,1,0,3,7,-20,27,3,1
KR_6749920164,25,12,26,1,1,-1,1,0,2,-6,0,-22,2,1
KR_6751924791,5,2,81,-1,-1,1,1,0,2,-5,-3,-8,5,1
KR_6751996669,-6,-5,7,-1,-1,-1,-1,0,-2,1,-178,-36,2,1
KR_6747981876,-4,0,-47,1,1,-1,-1,0,0,-8,1,15,2,1
KR_6720805953,-15,-10,-39,-1,-1,-1,-1,0,-2,-12,-36,5,2,1
KR_6745484355,5,3,-16,1,-1,-1,1,0,0,-10,20,7,1,1
KR_6732882704,-32,-7,-25,1,0,0,1,1,-1,0,0,0,0,1
KR_6743444523,3,0,7,1,1,-1,0,0,2,0,2,16,3,1
KR_6746690115,0,-2,-44,-1,1,-1,-1,0,-2,0,60,50,5,1
KR_6746162938,3,7,-1,1,1,-1,-1,0,-1,-3,46,-1,1,1
KR_6747947416,20,10,-10,-1,1,-1,1,0,5,2,11,8,2,1
KR_6748017219,-44,-11,-10,-1,0,0,1,0,-2,4,-39,0,0,1
KR_6743269891,6,1,-25,-1,-1,-1,-1,0,-1,4,-6,-14,4,1
KR_6735995796,1,-3,12,1,1,1,-1,0,-1,6,32,-8,1,1
KR_6739367739,0,-3,-8,1,0,0,-1,-1,2,-5,8,0,0,1
KR_6735362025,-2,-2,21,1,-1,1,-1,0,0,-1,-6,-11,3,1
KR_6748028399,-32,-9,3,-1,0,0,-1,0,1,0,0,0,0,1
KR_6745698521,28,19,59,1,-1,1,1,0,7,2,53,25,5,1
KR_6745247474,9,3,38,-1,-1,-1,1,0,3,-2,-18,19,6,1
KR_6749763563,11,6,-7,1,1,1,-1,0,2,9,-7,6,6,1
KR_6742174136,-6,-4,18,1,1,-1,0,0,0,1,-20,5,3,1
KR_6746695354,77,26,9,1,0,0,1,0,3,0,-28,0,0,1
KR_6747041747,20,14,103,-1,0,1,1,0,4,5,-9,39,0,1
KR_6723478274,6,2,45,1,1,-1,-1,0,0,-3,10,-47,3,1
KR_6749457312,3,2,7,-1,-1,1,1,0,2,3,4,40,4,1
KR_6750321779,14,7,-8,1,1,1,1,0,1,-1,5,33,4,1
KR_6744059427,5,9,45,1,1,1,1,0,6,3,-5,31,1,1
KR_6742713803,12,12,69,1,0,1,1,0,4,1,8,-7,0,1
KR_6735678493,-1,5,7,1,0,0,-1,0,2,0,0,0,0,1
KR_6725439798,13,17,71,1,-1,1,1,0,7,3,-1,29,6,1
KR_6748548721,-1,3,-59,1,1,1,1,0,-1,-7,24,2,4,1
KR_6749933422,10,5,30,1,0,0,1,1,1,0,0,0,0,1
KR_6737943542,-1,-3,-17,-1,-1,1,1,0,-1,1,-29,1,2,1
KR_6749933076,9,10,-16,1,-1,1,1,0,4,3,3,8,5,1
KR_6747624468,2,0,37,1,1,-1,-1,0,3,5,-33,6,1,1
KR_6749410049,13,10,-3,1,1,1,1,0,3,-3,41,7,1,1
KR_6747328124,7,0,-22,1,-1,-1,0,0,-2,-1,-21,-12,5,1
KR_6746660182,3,8,5,1,-1,1,1,0,2,-13,-17,10,3,1
KR_6718549287,8,3,-56,-1,-1,1,0,0,-2,2,-76,-6,2,1
KR_6742428684,8,5,55,-1,-1,1,1,0,5,-5,-29,-19,6,1
KR_6731625148,20,9,-25,1,1,1,1,0,2,-3,-14,15,4,1
KR_6748335958,6,4,11,1,-1,-1,1,0,5,1,-8,26,3,1
KR_6750196025,51,21,-8,1,0,0,1,1,3,0,-22,0,0,1
KR_6749206853,8,3,-2,-1,1,1,1,0,3,-1,5,16,4,1
KR_6734640203,14,12,77,1,1,1,1,0,2,5,-44,2,1,1
KR_6747376272,9,7,51,-1,1,-1,1,0,2,11,4,-9,3,1
KR_6734406586,-20,-10,-3,-1,0,0,1,0,-2,-2,16,0,0,1
KR_6747427349,4,3,35,1,-1,1,1,0,0,3,1,2,2,1
KR_6747052711,8,0,-4,1,1,-1,-1,0,2,1,-7,-29,1,1
KR_6744253745,7,5,34,1,1,1,1,0,-1,-1,-4,10,2,1
KR_6741287866,2,6,2,1,0,0,1,2,1,0,0,0,0,1
KR_6748787041,-2,-7,-27,-1,-1,-1,0,0,-3,-1,-63,12,6,1
KR_6745214707,11,12,65,1,0,0,1,1,1,0,0,0,0,1
KR_6747987299,6,-2,-15,-1,1,1,-1,0,-1,0,6,5,1,1
KR_6746708174,11,15,103,-1,1,1,1,0,6,1,3,19,6,1
KR_6751315815,14,7,0,1,0,0,1,2,1,0,0,0,0,1
KR_6737845869,7,4,11,-1,-1,1,0,0,2,3,8,-7,1,1
KR_6733787908,17,11,32,1,1,-1,-1,0,4,4,25,21,6,1
KR_6750471610,10,6,-1,1,0,0,1,0,0,0,0,0,0,1
KR_6748788630,6,4,-15,1,-1,1,-1,0,1,5,14,11,3,1
KR_6746633128,8,9,-8,-1,-1,-1,-1,0,1,5,-19,30,6,1
KR_6744980949,23,13,19,1,-1,1,-1,0,0,5,-19,2,1,1
KR_6737502936,23,19,34,1,1,1,1,0,7,0,14,-8,2,1
KR_6748306544,1,5,6,-1,1,1,1,0,3,1,12,22,5,1
KR_6750445646,4,3,-28,1,1,1,-1,0,1,7,-41,32,4,1
KR_6745418235,13,14,135,1,1,1,1,0,7,4,42,48,4,1
KR_6745385479,14,7,29,1,-1,1,0,0,1,-1,5,-31,5,1
KR_6746333880,-9,0,56,1,1,-1,1,0,1,5,-33,-16,1,1
KR_6744136239,-8,-2,1,1,-1,1,-1,0,1,-1,-12,19,3,1
KR_6736642733,2,5,44,1,-1,1,1,0,3,0,3,-11,5,1
KR_6741921933,0,-2,0,-1,-1,-1,0,0,1,3,-3,8,1,1
KR_6747961671,-3,4,21,1,1,1,1,0,3,7,-12,20,3,1
KR_6727350797,20,8,94,-1,1,-1,1,0,4,3,-38,0,3,1
KR_6724579839,-7,-3,-15,-1,-1,-1,1,0,2,3,20,-8,4,1
KR_6721749002,0,3,57,-1,1,1,1,0,3,-6,17,7,2,1
KR_6749932590,2,-1,-78,-1,-1,-1,-1,0,-2,0,18,17,6,1
KR_6749131947,52,14,37,1,0,0,1,1,4,0,0,0,0,1
KR_6724106421,10,16,-5,1,1,-1,1,0,6,9,7,47,3,1
KR_6721270029,21,18,68,1,-1,-1,1,0,7,9,-32,4,3,1
KR_6721169069,-16,-6,-18,1,1,1,1,0,-3,-4,36,17,5,1
KR_6743536143,1,3,40,-1,-1,1,1,0,2,3,3,-20,6,1
KR_6747301524,1,1,22,1,1,-1,1,0,-1,1,1,3,2,1
KR_6747136265,-2,5,85,1,1,-1,1,0,5,8,5,-8,1,1
KR_6752080800,4,4,2,1,0,1,1,0,0,0,-1,-19,0,1
KR_6746971088,-6,1,-5,1,-1,1,1,0,2,5,-16,13,6,1
KR_6751750022,26,6,-3,1,0,0,1,-1,-1,0,-27,0,0,1
KR_6748285073,9,11,79,-1,1,1,1,0,2,1,-41,-11,3,1
KR_6744883495,24,9,32,1,-1,1,0,0,4,-2,-4,0,1,1
KR_6720589789,5,4,50,1,-1,1,1,0,5,0,2,20,2,1
KR_6746503869,12,8,-30,1,1,1,1,0,4,0,2,19,5,1
KR_6751320501,9,7,7,1,-1,-1,1,0,4,-1,41,-20,4,1
KR_6749594221,-67,-15,-9,-1,0,0,1,0,-2,0,0,0,0,1
KR_6749526267,17,10,76,-1,-1,-1,1,0,5,8,-6,4,4,1
KR_6749137101,-7,0,-12,1,1,1,1,0,0,-1,9,6,4,1
KR_6743888034,11,3,1,-1,1,-1,-1,0,-1,3,42,5,1,1
KR_6750547905,14,4,-22,1,1,1,1,0,-1,-6,16,-7,2,1
KR_6736716908,3,2,5,-1,1,-1,1,0,0,-1,8,-23,4,1
KR_6738165562,11,8,18,-1,1,-1,1,0,7,-3,-14,36,4,1
KR_6751523877,-6,-2,9,-1,-1,1,0,0,2,-7,-11,12,4,1
KR_6751491093,7,4,-11,-1,-1,1,1,0,1,-7,49,-37,1,1
KR_6730988464,14,10,-4,1,-1,1,1,0,3,-7,60,27,6,1
KR_6723527787,17,11,19,1,1,-1,0,0,3,0,5,-12,5,1
KR_6745119183,12,10,130,1,1,1,1,0,5,3,1,33,5,1
KR_6737470999,19,13,71,1,1,-1,1,0,4,5,0,-9,4,1
KR_6748486948,-27,-1,-22,1,0,0,1,1,2,-4,32,0,0,1
KR_6744027086,5,2,-1,1,1,-1,-1,0,1,-1,6,-9,3,1
KR_6751625735,-9,-2,4,1,-1,1,1,0,0,-8,10,-8,4,1
KR_6738746588,13,20,69,1,1,1,1,0,7,-3,5,16,2,1
KR_6741420126,0,4,7,-1,1,1,1,0,1,-5,-35,5,5,1
KR_6748873394,-29,-6,11,1,0,0,1,0,-3,0,0,0,0,1
KR_6742911561,3,4,-17,1,-1,-1,-1,0,-2,7,-1,-38,3,1
KR_6750829575,-55,-12,-82,-1,0,0,-1,-1,1,0,-5,0,0,1
KR_6748015360,14,0,11,1,-1,-1,-1,0,0,-4,9,-3,4,1
KR_6744216340,10,10,23,1,-1,1,0,0,3,5,8,16,4,1
KR_6749770568,-1,-5,34,1,0,0,-1,1,-2,0,0,0,0,1
KR_6749335807,9,8,54,1,-1,1,1,0,3,2,14,-22,1,1
KR_6748038375,-4,1,-6,-1,-1,-1,1,0,1,3,-33,8,2,1
KR_6742638171,51,11,2,-1,0,0,1,1,6,0,0,0,0,1
KR_6751292091,-4,1,27,1,1,-1,1,0,0,-3,48,21,5,1
KR_6744120836,5,2,24,1,1,-1,1,0,3,2,33,40,6,1
KR_6746609942,9,4,-24,-1,1,-1,1,0,2,5,4,25,6,1
KR_6746709755,15,12,72,1,1,0,1,0,4,-4,-3,-6,2,1
KR_6747975964,4,4,4,1,1,-1,1,0,3,-4,18,-7,4,1
KR_6742370352,-5,-2,19,-1,-1,-1,-1,0,0,-7,-5,4,6,1
KR_6738566840,19,19,50,1,-1,-1,1,0,6,7,3,-8,2,1
