matchId,queueId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6751756030,420,17,10,92,1,1,-1,1,0,3,3,-10,24,1,1
KR_6748422012,420,12,5,-17,1,1,1,-1,0,1,-2,-8,18,4,1
KR_6739554111,420,6,4,38,1,1,-1,1,0,2,2,-10,-6,4,1
KR_6745222243,450,48,10,15,1,0,0,1,0,2,-10,70,0,0,1
KR_6751953351,420,7,11,-11,1,-1,1,1,0,3,-6,18,3,1,1
KR_6743984925,420,-5,-6,-12,1,1,-1,0,0,-3,-7,3,-24,6,1
KR_6748243853,420,1,0,-2,1,-1,1,1,0,2,5,-4,-15,3,1
KR_6737069079,450,40,15,3,1,0,0,-1,1,4,0,-22,0,0,1
KR_6751989737,420,-10,-7,-52,-1,1,-1,-1,0,-2,-28,47,-8,6,1
KR_6734551563,420,2,-3,-3,-1,1,-1,-1,0,-1,4,-6,-8,3,1
KR_6749205029,420,10,9,72,1,-1,1,1,0,2,2,-9,10,6,1
KR_6744942072,420,2,2,-19,1,-1,1,1,0,1,3,-15,36,5,1
KR_6743297033,440,9,10,68,-1,-1,1,-1,0,4,0,-3,24,6,1
KR_6748018396,420,5,4,33,1,-1,1,1,0,-1,3,10,-3,1,1
KR_6742613091,420,6,11,27,1,-1,1,1,0,2,7,0,-6,4,1
KR_6737409190,420,-4,-5,8,1,-1,-1,-1,0,1,24,-64,-31,4,1
KR_6747582172,420,6,3,49,1,1,1,1,0,1,-1,13,6,4,1
KR_6735930458,450,28,9,19,-1,0,0,-1,0,3,0,0,0,0,1
KR_6744188511,420,9,6,30,1,1,-1,-1,0,4,-2,-4,36,5,1
KR_6749354492,450,-32,2,-30,-1,0,0,1,1,0,0,0,0,0,1
KR_6746132656,420,1,6,-9,1,1,-1,1,0,2,0,45,7,4,1
KR_6748575794,420,10,8,-9,1,-1,-1,0,0,1,1,8,8,2,1
KR_6739946188,420,1,0,-19,-1,1,-1,-1,0,1,-5,-20,-8,3,1
KR_6746692978,420,11,8,4,1,1,1,1,0,3,4,-23,-12,2,1
KR_6750776978,420,8,2,47,1,-1,-1,-1,0,0,-1,-12,0,4,1
KR_6751038851,420,1,6,4,1,1,1,1,0,1,-1,-1,-4,6,1
KR_6750098156,420,-4,-4,39,-1,1,-1,1,0,-1,8,42,20,5,1
KR_6737613079,420,7,4,2,1,-1,-1,1,0,2,3,0,15,3,1
KR_6726810542,420,10,6,-3,-1,-1,1,-1,0,2,-2,7,-12,5,1
KR_6748532770,420,20,11,22,1,-1,1,1,0,4,5,3,7,5,1
KR_6735908597,420,-2,-6,-52,-1,-1,1,-1,0,-1,0,25,-14,2,1
KR_6743977709,420,-4,-2,14,-1,1,-1,1,0,-4,1,1,-59,1,1
KR_6749505408,450,23,2,-7,1,0,0,1,-1,1,0,0,0,0,1
KR_6752172388,450,32,15,53,-1,0,0,1,1,3,0,-50,0,0,1
KR_6747127079,420,3,6,31,-1,-1,1,1,0,1,5,9,5,6,1
KR_6747780261,420,2,1,-44,-1,-1,1,1,0,-2,-3,5,7,3,1
KR_6748680379,420,4,11,14,-1,0,1,1,0,2,3,12,-12,0,1
KR_6742179509,440,2,2,9,1,1,-1,1,0,2,-2,8,-12,4,1
KR_6747835761,420,23,15,-21,1,1,1,1,0,1,1,2,-26,4,1
KR_6742390034,420,4,3,-2,1,1,-1,0,0,0,1,7,4,5,1
KR_6751502901,440,8,14,9,1,-1,1,1,0,5,-3,7,29,1,1
KR_6745685194,420,-10,-1,11,1,-1,1,-1,0,0,-1,-8,24,1,1
KR_6741852832,420,10,11,62,1,0,-1,1,0,3,-2,10,-1,0,1
KR_6748443104,420,10,12,22,1,1,1,1,0,6,0,0,-7,1,1
KR_6739849765,420,9,1,45,-1,-1,-1,1,0,3,-2,0,17,1,1
KR_6749376471,420,8,3,-43,1,1,-1,-1,0,2,-4,9,15,5,1
KR_6746406951,420,1,1,5,-1,-1,-1,1,0,-1,-13,24,12,4,1
KR_6748527943,450,7,1,2,1,0,0,-1,-1,1,0,0,0,0,1
KR_6744727948,420,4,1,-14,1,-1,1,1,0,-1,8,-8,-22,5,1
KR_6749374966,420,8,8,13,1,-1,1,1,0,2,2,-2,12,4,1
KR_6734675579,420,24,14,33,-1,0,1,1,0,3,-1,19,22,0,1
KR_6746271196,420,13,9,58,-1,1,1,1,0,1,0,-7,14,3,1
KR_6750438301,430,-4,0,19,-1,1,1,1,0,2,2,2,23,1,1
KR_6742359015,420,12,17,83,1,1,1,1,0,4,6,-1,-8,4,1
KR_6745273470,440,8,4,-80,1,1,1,1,0,0,-2,-19,20,2,1
KR_6745962478,420,18,15,30,1,1,-1,1,0,5,-2,12,-6,1,1
KR_6742536983,440,17,11,77,1,-1,1,1,0,5,3,-3,18,5,1
KR_6748757260,440,1,-1,55,-1,-1,-1,0,0,0,-3,8,-13,6,1
KR_6738504164,420,-3,-1,32,-1,1,-1,0,0,2,5,-2,0,5,1
KR_6713197332,420,31,18,153,1,1,1,1,0,10,6,-14,16,5,1
KR_6750606429,450,10,3,23,1,0,0,1,0,1,-2,6,0,0,1
KR_6738501915,450,65,18,-7,1,0,0,-1,1,8,5,-11,0,0,1
KR_6750139817,420,3,-1,-20,1,1,-1,1,0,-2,-4,-31,-8,1,1
KR_6732709142,420,0,2,14,-1,1,1,1,0,2,-1,-22,28,4,1
KR_6747774979,420,-6,0,16,1,-1,1,1,0,0,0,-7,6,5,1
KR_6749662755,440,-3,-3,-87,1,-1,0,-1,0,-2,-1,-7,-7,2,1
KR_6742433215,420,8,7,1,1,0,-1,-1,0,3,-7,6,12,0,1
KR_6736731447,420,-10,1,-2,-1,1,-1,0,0,0,1,0,24,3,1
KR_6745806928,420,3,1,25,-1,-1,-1,-1,0,0,3,36,-13,3,1
KR_6738870194,450,36,20,28,1,0,0,1,0,6,0,0,0,0,1
KR_6743626861,420,4,1,28,-1,-1,-1,1,0,2,-4,25,-15,3,1
KR_6749624701,420,22,15,-13,-1,1,1,1,0,3,-3,-4,-23,1,1
KR_6745225945,420,9,6,40,1,1,-1,1,0,2,-6,10,15,3,1
KR_6751539054,420,-9,-2,45,-1,1,-1,0,0,-1,4,3,19,2,1
KR_6728975844,420,9,13,-18,1,1,1,1,0,4,2,6,23,6,1
KR_6745351937,420,13,8,-1,1,-1,1,1,0,2,-1,0,0,3,1
KR_6739196072,420,6,6,61,1,1,-1,1,0,1,0,1,6,6,1
KR_6747808573,420,4,9,0,-1,-1,1,-1,0,3,-1,6,-16,5,1
KR_6751414818,420,6,2,54,1,1,-1,1,0,0,-6,20,1,4,1
KR_6747350072,420,10,6,-28,1,1,-1,1,0,2,0,155,7,1,1
KR_6748037162,420,24,14,-17,1,1,1,1,0,3,6,-13,-7,2,1
KR_6739661280,420,1,5,-11,-1,1,1,1,0,2,-22,51,25,1,1
KR_6747102937,420,6,5,25,-1,1,1,1,0,2,0,2,14,3,1
KR_6749650796,450,-10,2,-17,1,0,0,-1,0,1,0,6,0,0,1
KR_6751635368,440,-1,3,47,1,-1,1,1,0,2,6,-3,-18,5,1
KR_6738823971,420,2,0,21,1,-1,1,-1,0,1,5,1,40,3,1
KR_6746774925,420,5,5,57,-1,-1,-1,1,0,6,0,-64,27,3,1
KR_6745369345,420,0,-4,-21,-1,-1,-1,0,0,0,-2,-35,-25,6,1
KR_6744843067,450,9,1,-3,-1,0,0,-1,0,0,0,-4,0,0,1
KR_6741699361,420,3,-1,22,1,1,-1,-1,0,-2,3,11,8,1,1
KR_6732142206,420,1,-1,2,1,-1,1,1,0,1,0,-37,0,2,1
KR_6742723184,420,-5,-1,-45,1,-1,-1,-1,0,-3,3,6,16,5,1
KR_6750431214,450,30,6,-6,-1,0,0,1,1,1,0,40,0,0,1
KR_6731567959,420,11,12,61,1,1,-1,1,0,2,2,0,8,4,1
KR_6744933495,420,16,9,63,1,1,1,-1,0,2,1,3,0,4,1
KR_6747953485,420,-7,0,11,1,1,-1,-1,0,0,-9,23,-2,3,1
KR_6716477668,420,-4,-1,9,-1,1,-1,-1,0,0,7,26,-1,1,1
KR_6747957938,420,13,11,-52,1,1,-1,1,0,0,-3,2,-4,2,1
KR_6739216088,420,-3,-3,18,-1,1,-1,-1,0,-2,3,-24,-51,2,1
KR_6747639383,420,4,8,71,1,-1,-1,1,0,4,-5,8,7,6,1
KR_6748723681,420,8,9,37,1,1,-1,1,0,3,-7,18,-9,1,1
KR_6735799406,440,16,13,-3,1,1,1,1,0,3,0,5,15,1,1
KR_6744898097,420,-2,-2,-35,1,1,1,1,0,0,-3,-61,-11,4,1
KR_6748497144,420,2,4,35,-1,1,-1,-1,0,1,0,9,-21,5,1
KR_6730340666,420,-4,1,2,1,1,-1,-1,0,-1,7,-39,-25,2,1
KR_6736669597,420,2,8,37,-1,1,-1,1,0,5,-1,-6,13,5,1
KR_6748000182,420,7,1,10,-1,-1,1,1,0,2,4,-10,-11,2,1
KR_6749276706,420,0,-2,4,-1,1,1,1,0,3,-1,2,47,4,1
KR_6744264920,420,3,0,2,-1,1,-1,-1,0,0,-2,-1,17,1,1
KR_6747370067,420,0,0,13,-1,1,-1,1,0,2,-5,-1,7,4,1
KR_6748020022,420,-14,-11,-19,1,-1,1,-1,0,-3,-1,27,11,3,1
KR_6750391684,420,1,-1,-21,-1,-1,-1,-1,0,-1,-4,-17,-27,2,1
KR_6746571791,420,16,14,-29,1,1,1,0,0,3,-7,40,15,3,1
KR_6752128993,450,8,3,-16,1,0,0,-1,0,1,4,-39,0,0,1
KR_6734070125,420,-4,-2,-17,-1,1,1,1,0,1,-9,7,21,1,1
KR_6750556074,700,-7,-6,20,-1,-1,1,0,0,1,4,-10,12,1,1
KR_6748051912,450,1,2,27,-1,0,0,1,1,2,7,-41,0,0,1
KR_6745019668,420,16,12,82,1,0,1,1,0,6,2,39,23,0,1
KR_6752111779,420,3,1,-46,-1,-1,1,-1,0,0,1,-10,-3,2,1
KR_6746744429,420,11,9,14,1,1,1,-1,0,0,3,20,-27,4,1
KR_6748645900,420,-1,5,-2,-1,-1,1,-1,0,1,-3,19,-12,4,1
KR_6745486433,450,78,25,39,1,0,0,1,2,9,1,-4,0,0,1
KR_6735487120,420,13,12,68,-1,1,-1,1,0,4,-1,6,4,5,1
KR_6736555592,420,17,8,30,-1,-1,-1,-1,0,4,5,0,16,6,1
KR_6734482759,440,-14,-6,-49,-1,-1,-1,0,0,-3,-3,4,26,4,1
KR_6730871407,420,9,4,-30,1,1,-1,0,0,1,-1,5,17,4,1
KR_6723429570,420,15,12,31,1,1,1,1,0,6,6,9,4,1,1
KR_6742977396,420,9,5,49,-1,1,1,1,0,2,29,-46,-9,2,1
KR_6747890054,420,10,7,41,1,1,1,1,0,2,6,-1,9,5,1
KR_6749040979,420,5,6,31,-1,1,-1,-1,0,2,3,9,-4,3,1
KR_6748049794,450,-17,3,-2,-1,0,0,-1,0,-1,0,-1,0,0,1
KR_6751405555,450,-32,-8,-16,-1,0,0,-1,0,-3,0,0,0,0,1
KR_6747939367,420,29,23,79,1,1,1,1,0,7,0,-13,18,5,1
KR_6747914492,420,10,7,29,-1,-1,1,1,0,4,9,-8,6,6,1
KR_6738652593,420,0,-2,-19,1,-1,-1,-1,0,-3,2,0,1,4,1
KR_6750062644,420,3,3,-14,-1,1,1,1,0,0,-5,-1,15,4,1
KR_6713561330,420,6,7,2,1,1,1,1,0,2,-1,1,6,5,1
KR_6747894765,420,10,3,15,1,-1,1,1,0,1,5,-10,-23,3,1
KR_6748359713,420,12,12,127,-1,1,1,1,0,6,10,10,22,1,1
KR_6751123527,420,3,-1,46,-1,1,-1,1,0,2,6,0,-12,6,1
KR_6748990767,420,13,10,66,1,1,1,1,0,4,1,8,-1,5,1
KR_6745185748,420,-5,3,58,1,1,1,1,0,3,0,10,22,5,1
KR_6745488606,420,-1,3,51,-1,1,1,1,0,0,-7,13,-16,5,1
KR_6747743805,420,-12,-3,-14,1,-1,1,1,0,-1,-10,45,12,4,1
KR_6752056604,430,2,3,51,-1,1,-1,1,0,2,8,2,-21,4,1
KR_6745596539,420,20,13,22,-1,1,1,1,0,5,12,-7,45,4,1
KR_6747621894,420,11,6,32,-1,1,1,1,0,-1,-1,-2,-24,6,1
KR_6741785814,420,2,1,4,-1,1,-1,0,0,1,-4,6,7,4,1
KR_6716162819,420,14,7,-8,1,1,-1,-1,0,-1,4,35,-8,6,1
KR_6740365931,420,10,5,78,-1,1,1,0,0,5,5,-36,13,3,1
KR_6751065740,420,4,1,-20,1,-1,1,1,0,1,3,45,21,1,1
KR_6751346430,450,-40,-19,44,-1,0,0,1,0,-6,-30,-109,0,0,1
KR_6748708955,420,2,5,37,1,1,1,1,0,2,5,19,23,3,1
KR_6744702096,420,10,7,-68,1,1,-1,-1,0,-1,-5,12,-8,6,1
KR_6739035184,420,4,7,79,1,1,1,1,0,3,-3,36,22,5,1
KR_6751603583,450,-16,-4,17,-1,0,0,1,1,2,18,-57,0,0,1
KR_6750926272,420,-7,-5,-18,1,-1,-1,1,0,-3,1,-33,-20,4,1
KR_6749923282,420,20,15,47,1,1,1,1,0,4,-7,5,9,3,1
KR_6750379054,450,-10,2,18,1,0,0,-1,0,1,0,0,0,0,1
KR_6741929208,420,9,3,-44,1,1,-1,-1,0,-1,-4,2,3,5,1
KR_6748853000,420,11,7,-5,1,1,1,1,0,0,3,-6,20,1,1
KR_6736655778,420,0,2,23,-1,1,-1,-1,0,0,-6,6,-30,2,1
KR_6749009270,450,-26,7,12,-1,0,0,1,1,2,-2,5,0,0,1
KR_6731857688,420,2,-1,50,-1,1,1,1,0,0,4,23,-35,4,1
KR_6750140733,450,30,14,17,1,0,0,1,1,5,3,84,0,0,1
KR_6747814378,440,-1,0,-19,1,-1,-1,1,0,-1,1,113,-12,2,1
KR_6751902883,420,32,15,7,1,1,-1,1,0,4,-4,-3,13,2,1
KR_6710514220,420,0,-2,3,1,-1,1,1,0,0,4,4,-24,1,1
KR_6747202616,420,22,10,-50,1,-1,1,-1,0,2,15,-34,-15,6,1
KR_6734468652,450,32,8,33,-1,0,0,-1,1,4,0,0,0,0,1
KR_6743123022,420,7,6,17,1,-1,1,0,0,4,4,27,40,4,1
KR_6732035886,420,2,1,-15,1,-1,-1,-1,0,1,4,-31,6,4,1
KR_6729579590,420,16,4,61,1,1,-1,1,0,5,5,51,-2,4,1
KR_6749566793,420,11,5,-12,1,1,-1,-1,0,1,-2,57,17,5,1
KR_6748595448,420,-4,-3,-63,1,-1,-1,-1,0,-1,2,14,-4,6,1
KR_6746638774,420,12,9,42,-1,1,-1,1,0,3,6,5,12,5,1
KR_6748906501,420,-3,1,45,1,1,1,1,0,2,4,11,25,1,1
KR_6751528566,430,-20,-13,97,-1,-1,-1,1,0,2,-4,2,-28,3,1
KR_6751072976,420,1,-1,20,-1,1,-1,-1,0,0,4,-6,6,6,1
KR_6748869568,420,5,2,40,1,-1,1,-1,0,0,-3,-1,21,4,1
KR_6749500242,420,16,2,-29,1,1,-1,-1,0,0,-3,-4,-51,3,1
KR_6733516764,420,12,3,89,1,1,-1,-1,0,3,4,-3,-3,4,1
KR_6743127936,420,1,5,16,-1,1,1,1,0,1,-2,3,21,1,1
KR_6740327513,420,-5,5,17,1,-1,1,1,0,-1,0,7,13,6,1
KR_6751512252,420,13,6,49,1,-1,1,1,0,4,2,-32,-12,1,1
KR_6751446545,430,8,10,71,1,-1,0,1,0,5,-3,4,-17,4,1
KR_6751050934,420,-3,-1,17,1,1,1,1,0,-1,6,-11,-12,4,1
KR_6742948982,420,7,1,7,-1,1,-1,0,0,1,3,-10,-1,5,1
KR_6751402263,420,-6,2,39,-1,1,-1,1,0,2,-5,-17,19,1,1
KR_6738806019,420,4,7,9,1,-1,-1,1,0,4,-7,-8,46,3,1
KR_6731835118,420,-3,2,20,1,1,-1,0,0,-1,-2,1,5,4,1
KR_6748722057,420,3,2,43,1,-1,1,1,0,1,3,46,-12,6,1
KR_6748658044,450,49,9,15,1,0,0,1,1,2,0,-1,0,0,1
KR_6748647529,450,43,14,10,1,0,0,1,2,4,0,0,0,0,1
KR_6746668589,420,8,5,-23,-1,1,1,1,0,2,1,19,-12,4,1
KR_6750523928,420,8,7,10,1,-1,1,1,0,2,3,-3,16,4,1
KR_6726654566,420,6,3,21,1,1,-1,1,0,4,1,-5,0,6,1
KR_6746345613,420,-3,-1,31,-1,1,1,1,0,2,1,8,-18,5,1
KR_6730126577,420,5,0,-3,-1,1,1,0,0,1,-2,14,-3,6,1
KR_6729824390,420,-3,1,-55,-1,-1,-1,-1,0,0,4,-5,25,3,1
KR_6746563364,420,10,1,-39,-1,1,-1,-1,0,1,3,-6,34,1,1
KR_6725864648,420,-10,0,46,-1,1,1,1,0,1,0,-14,11,2,1
KR_6749510061,440,-10,1,-23,-1,0,-1,1,0,1,1,-12,-10,0,1
KR_6739308876,420,-11,-11,-47,1,-1,-1,-1,0,-5,-4,-7,-14,1,1
KR_6746335785,420,11,9,13,-1,0,1,1,0,7,7,-20,-13,0,1
KR_6720839895,420,9,5,1,1,1,-1,1,0,4,2,31,19,2,1
KR_6731925071,420,10,13,30,1,1,1,1,0,3,5,43,-6,5,1
KR_6745977452,420,-6,-9,-43,-1,1,1,-1,0,-2,4,-15,-36,3,1
KR_6744304367,420,0,-1,55,-1,-1,-1,-1,0,1,9,-6,-1,2,1
KR_6745630442,420,12,13,62,-1,1,1,1,0,2,0,2,-12,3,1
KR_6719825371,420,-6,-2,50,-1,1,-1,0,0,-2,4,1,-39,5,1
KR_6735719914,420,6,3,-28,-1,1,1,1,0,0,8,-44,-20,3,1
KR_6746665422,420,-12,-4,19,-1,-1,1,1,0,-1,2,23,17,1,1
KR_6749668475,420,3,2,35,-1,1,1,1,0,1,-1,13,13,5,1
KR_6749615642,420,7,1,77,-1,-1,1,1,0,-1,-1,15,-36,4,1
KR_6745723706,420,8,2,4,-1,-1,1,1,0,1,-1,12,4,5,1
KR_6721238355,420,11,7,54,1,1,-1,-1,0,4,-5,10,-14,1,1
KR_6745812232,420,9,3,-36,-1,-1,1,-1,0,2,4,3,15,1,1
KR_6737445610,430,-5,-3,40,-1,1,1,1,0,0,0,-1,6,3,1
KR_6744718890,420,-4,0,53,1,1,1,1,0,2,-3,7,26,1,1
KR_6744522947,420,23,13,49,-1,-1,-1,1,0,4,3,4,-13,6,1
KR_6751139743,420,-7,2,-26,1,-1,1,1,0,1,-10,30,6,1,1
KR_6743440884,420,-1,6,44,-1,-1,1,1,0,0,4,1,0,4,1
KR_6729026353,420,15,-1,-36,-1,-1,-1,-1,0,2,5,19,10,5,1
KR_6746406331,420,2,5,27,1,0,1,-1,0,2,3,4,-8,0,1
KR_6749245912,420,3,1,28,-1,1,-1,1,0,6,0,7,18,2,1
KR_6746605557,420,22,9,72,1,1,-1,-1,0,2,2,-14,-21,1,1
KR_6737937519,420,1,7,59,-1,-1,1,1,0,6,4,44,6,2,1
KR_6746570112,450,26,7,29,1,0,0,1,0,3,0,0,0,0,1
KR_6738108136,420,15,12,32,1,1,1,1,0,3,2,23,24,3,1
KR_6732576205,420,7,12,90,1,1,-1,1,0,5,17,-36,39,1,1
KR_6743778128,420,-1,0,16,1,-1,1,1,0,0,-8,7,-13,3,1
KR_6746675619,420,10,8,-64,1,1,1,1,0,0,-4,-18,-4,4,1
KR_6721356345,420,27,15,35,1,1,1,1,0,4,-2,9,5,6,1
KR_6748627843,420,16,17,95,1,1,1,1,0,4,-4,9,9,6,1
KR_6752091793,450,-9,6,36,-1,0,0,1,1,1,0,0,0,0,1
KR_6745287941,420,22,19,130,1,0,1,1,1,6,-4,15,2,0,1
KR_6750806557,420,-3,-4,-19,-1,-1,-1,-1,0,1,-5,15,26,1,1
KR_6744096575,420,1,0,-59,-1,-1,1,1,0,1,4,3,-4,6,1
KR_6748324120,420,1,3,-14,-1,1,1,-1,0,1,-2,15,4,3,1
KR_6751202685,420,3,5,32,1,1,1,1,0,3,8,-1,-9,6,1
KR_6745568303,450,5,7,10,-1,0,0,1,0,5,0,0,0,0,1
KR_6749259178,420,21,14,44,-1,1,1,1,0,5,8,51,8,2,1
KR_6751264927,450,-46,-7,-20,-1,0,0,-1,-1,1,0,1,0,0,1
KR_6746041082,420,25,10,21,-1,1,-1,1,0,4,10,-15,-4,1,1
KR_6737218322,420,14,6,11,-1,1,1,-1,0,3,3,0,-2,5,1
KR_6730050627,450,13,5,-18,-1,0,0,1,2,-1,0,0,0,0,1
KR_6745727953,420,11,1,16,1,1,-1,-1,0,2,3,2,-8,4,1
KR_6746696198,420,12,10,32,1,-1,1,1,0,3,-1,4,-20,4,1
KR_6748006014,420,3,-1,-39,-1,1,1,0,0,-2,-10,-22,1,6,1
KR_6740411229,420,-5,1,-13,-1,1,-1,0,0,3,4,-40,-8,3,1
KR_6737954405,420,21,23,50,1,1,1,1,0,5,7,8,14,6,1
KR_6746247671,420,18,12,66,-1,1,1,1,0,5,15,-38,44,1,1
KR_6748615736,420,1,2,48,1,-1,-1,0,0,-1,-5,-2,-15,3,1
KR_6734437064,420,10,4,-44,-1,-1,-1,-1,0,-1,7,5,-34,2,1
KR_6751532245,450,22,1,-2,-1,0,0,-1,1,3,0,0,0,0,1
KR_6752161834,420,8,3,-25,-1,1,-1,-1,0,1,1,44,-37,6,1
KR_6742744690,450,-5,1,-3,-1,0,0,-1,-1,2,0,33,0,0,1
KR_6750240483,420,7,6,24,1,1,-1,0,0,1,6,-10,-22,1,1
KR_6748445874,420,10,9,-29,1,1,1,0,0,3,4,29,22,1,1
KR_6747766414,420,3,-1,-9,1,1,1,1,0,-1,5,297,3,4,1
KR_6739634429,420,5,4,-13,1,1,1,1,0,-2,2,4,12,4,1
KR_6743677849,420,13,12,45,-1,1,1,1,0,3,7,-5,11,2,1
KR_6741460028,420,3,2,1,1,1,-1,-1,0,3,1,4,10,6,1
KR_6732415693,420,31,11,-23,-1,1,-1,-1,0,0,6,9,-1,4,1
KR_6747662920,420,-9,-6,-7,-1,-1,1,0,0,-2,-1,-7,0,5,1
KR_6745957400,420,24,20,102,-1,-1,1,1,0,6,1,30,1,6,1
KR_6745433210,420,-9,-11,-72,-1,-1,-1,-1,0,-7,-1,-2,-32,6,1
KR_6745380922,420,10,7,-21,1,1,-1,1,0,1,2,-29,4,6,1
KR_6750220393,420,4,6,22,-1,-1,1,1,0,2,-1,39,12,2,1
KR_6735556450,420,-3,-4,19,-1,1,-1,-1,0,1,0,23,-34,6,1
KR_6742479013,420,19,10,46,1,1,-1,1,0,5,9,8,4,3,1
KR_6749466994,420,-14,-3,-9,1,1,-1,1,0,2,3,-39,35,2,1
KR_6750710944,450,42,8,-25,-1,0,0,1,1,0,-10,34,0,0,1
KR_6742760500,420,-1,2,3,-1,1,1,1,0,1,-3,10,63,6,1
KR_6750158807,420,14,11,71,1,1,1,1,0,6,1,65,29,5,1
KR_6738812597,420,1,6,-3,1,1,1,1,0,1,-1,5,-4,6,1
KR_6744168595,420,8,5,29,1,1,1,1,0,2,-6,22,17,4,1
KR_6745505074,420,-2,2,23,1,-1,-1,0,0,0,-1,4,-8,2,1
KR_6752044096,450,15,3,62,1,0,0,1,1,0,0,3,0,0,1
KR_6747932027,420,15,11,54,1,1,-1,1,0,4,1,16,3,1,1
KR_6747102831,420,5,2,23,-1,1,1,1,0,1,4,5,-15,3,1
KR_6740747093,420,13,2,14,-1,1,1,1,0,1,-10,46,4,5,1
KR_6744197386,420,20,23,102,1,1,1,1,0,8,-1,5,25,6,1
KR_6744305416,420,5,9,156,1,0,1,1,0,7,3,-29,-23,0,1
KR_6749420693,420,17,10,60,-1,1,-1,-1,0,4,-1,9,13,3,1
KR_6748591859,420,6,2,6,-1,-1,1,1,0,1,-4,-85,-7,4,1
KR_6746609911,420,20,14,30,1,1,1,1,0,5,7,-12,13,2,1
KR_6747971652,420,3,-1,7,1,-1,1,1,0,-1,4,-10,3,5,1
KR_6745409983,420,7,8,55,-1,1,-1,1,0,6,3,-4,10,2,1
KR_6735753618,420,-1,5,7,-1,-1,1,0,0,1,8,-9,53,6,1
KR_6749465173,450,36,13,15,1,0,0,1,0,4,0,0,0,0,1
KR_6728332519,450,26,11,34,1,0,0,-1,0,4,0,2,0,0,1
KR_6748463718,420,3,-7,-46,-1,-1,1,-1,0,-1,-8,0,-4,5,1
KR_6747983472,420,11,7,37,1,0,1,0,0,2,-2,64,2,0,1
KR_6744208148,420,17,14,57,1,1,-1,-1,0,4,4,-4,23,5,1
KR_6721323299,420,6,4,14,1,-1,-1,-1,0,-1,1,-11,-7,5,1
KR_6734677129,420,-11,-4,8,-1,1,1,-1,0,0,4,-22,-10,1,1
KR_6748005121,420,-14,-1,-6,-1,0,1,1,0,-2,-10,-21,-4,0,1
KR_6749425946,450,22,8,-27,1,0,0,1,0,2,-3,38,0,0,1
KR_6750835678,420,-3,-4,-60,-1,1,-1,-1,0,0,-2,8,0,3,1
KR_6742986156,420,8,3,-32,1,1,1,0,0,1,-5,3,15,4,1
KR_6734797416,450,26,8,7,-1,0,0,1,1,2,-10,39,0,0,1
KR_6746009099,420,9,2,-10,-1,-1,-1,-1,0,-2,3,15,0,5,1
KR_6742535925,420,25,16,54,1,-1,1,1,0,3,4,36,-29,5,1
KR_6738099482,420,18,15,54,1,1,1,1,0,5,4,13,-10,6,1
KR_6748745695,420,7,7,14,1,0,-1,1,0,0,5,-5,4,0,1
KR_6721689364,420,-5,-1,39,1,1,-1,0,0,-1,-3,-33,23,5,1
KR_6744175975,420,2,3,1,-1,1,1,1,0,2,6,15,12,6,1
KR_6744099562,420,0,5,-11,1,-1,-1,-1,0,1,-3,8,13,6,1
KR_6743543668,420,25,17,50,1,1,1,1,0,5,-1,-3,25,2,1
KR_6748494699,420,3,-3,-45,-1,1,1,-1,0,-4,-3,-37,-19,6,1
KR_6739733104,420,11,14,78,1,1,1,1,0,8,-2,7,31,4,1
KR_6746661089,420,17,10,-6,-1,1,1,0,0,3,-2,-4,15,5,1
KR_6750942278,420,15,7,49,1,1,-1,1,0,3,-3,11,32,5,1
KR_6749055699,450,34,9,44,-1,0,0,1,1,5,5,-42,0,0,1
KR_6741231861,420,20,13,47,-1,1,1,1,0,6,-2,1,23,4,1
KR_6745850865,420,29,14,32,-1,0,1,1,0,5,2,3,23,0,1
KR_6749575102,420,-9,-5,57,1,1,-1,-1,0,-2,-10,26,13,6,1
KR_6751736326,420,16,12,48,1,1,1,1,0,3,0,5,15,6,1
KR_6745322419,420,-3,-3,47,1,-1,1,1,0,-1,5,-44,-20,4,1
KR_6749234968,420,-12,-2,13,-1,1,1,-1,0,-1,1,-9,8,4,1
KR_6747965055,420,3,-1,56,1,-1,-1,-1,0,0,0,-14,-12,4,1
KR_6745017569,450,-9,-3,30,-1,0,0,-1,0,2,0,0,0,0,1
KR_6749341925,450,-20,-12,9,-1,0,0,1,1,2,0,52,0,0,1
KR_6747938451,420,-4,3,-6,-1,1,1,1,0,1,2,-12,35,2,1
KR_6747462817,420,8,10,22,1,1,1,1,0,3,-2,22,-4,2,1
KR_6751126130,450,21,6,-14,-1,0,0,1,1,0,0,0,0,0,1
KR_6729451937,420,8,8,40,1,1,1,1,0,2,-5,15,1,4,1
KR_6746355103,450,72,18,1,-1,0,0,1,0,7,0,0,0,0,1
KR_6740102536,420,4,2,4,-1,-1,-1,1,0,3,-1,8,19,5,1
KR_6748034830,420,3,1,13,1,1,1,0,0,2,-4,7,-5,2,1
KR_6749507657,420,16,14,47,1,1,-1,1,0,7,-8,-18,25,2,1
KR_6734694248,420,4,5,5,1,1,1,1,0,0,-5,7,-31,3,1
