matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6661697372,420,3,18,4,8,0,2,2,1,3,2,4,5,1,-2,5,7,5,6,1,1,8,4,4,4,8,-2,0,1,1,1,1,1,4,1
KR_6737215186,420,2,16,-17,11,3,4,1,8,10,2,-3,1,4,2,2,0,1,1,0,2,22,-57,5,1,6,12,0,2,1,1,1,1,4,1
KR_6730222174,420,-2,-19,4,-4,0,2,2,-4,2,6,0,3,3,2,3,1,-2,0,2,0,-7,0,3,1,4,-4,0,-1,1,-1,-1,-1,6,1
KR_6721144025,420,2,45,12,2,-2,1,3,0,2,2,-2,2,4,-1,2,3,7,8,1,-3,-4,3,2,6,8,5,0,2,1,1,1,-1,3,1
KR_6763923201,420,1,-17,-20,2,1,2,1,-2,2,4,3,5,2,3,5,2,-3,0,3,0,5,-162,-5,8,3,3,0,1,1,1,1,1,4,1
KR_6738079142,420,0,57,13,3,3,3,0,-1,3,4,-1,0,1,0,2,2,2,2,0,1,-4,-242,6,4,10,-1,0,0,-1,-1,1,-1,1,1
KR_6680097959,420,-1,12,-12,-12,-1,3,4,-13,2,15,-1,2,3,-2,3,5,5,5,0,-1,-7,7,4,1,5,-2,0,0,-1,1,0,-1,2,1
KR_6737326996,420,0,-7,-25,1,0,1,1,0,2,2,0,3,3,-1,3,4,2,2,0,0,-2,1,3,2,5,4,0,0,1,-1,0,1,4,1
KR_6757118446,420,-1,38,10,1,3,3,0,-1,2,3,-2,1,3,-1,4,5,2,3,1,0,4,-3,2,3,5,-2,0,1,1,1,1,1,6,1
KR_6753537174,420,3,3,33,3,2,3,1,-3,1,4,3,3,0,1,2,1,0,0,0,0,-5,2,0,2,2,0,0,1,0,-1,1,1,0,1
KR_6745853286,420,-1,-24,-30,4,3,5,2,3,3,0,-2,0,2,0,2,2,0,2,2,0,11,-31,3,2,5,3,0,0,1,-1,-1,-1,2,1
KR_6757764456,420,1,54,2,4,-3,2,5,0,1,1,1,3,2,4,6,2,2,3,1,1,7,352,-2,3,1,1,0,1,0,-1,1,1,0,1
KR_6763213778,420,2,-29,12,6,0,2,2,1,4,3,3,4,1,-2,4,6,4,4,0,0,7,9,9,0,9,-4,0,1,-1,1,1,-1,3,1
KR_6738229591,420,-1,-38,-17,0,-1,0,1,2,5,3,2,2,0,-3,2,5,0,2,2,0,-1,-35,-4,6,2,18,0,0,1,-1,0,1,3,1
KR_6723463833,420,-2,-7,-3,-11,-2,1,3,2,5,3,-4,0,4,-3,1,4,-4,0,4,0,-11,-2,1,4,5,-1,0,-1,-1,1,1,-1,5,1
KR_6737321990,420,5,39,-20,15,2,2,0,4,4,0,7,7,0,-1,5,6,3,4,1,0,9,97,2,2,4,7,0,1,1,1,1,1,5,1
KR_6750156057,420,3,-2,-4,3,3,4,1,-1,0,1,-1,1,2,3,6,3,-1,1,2,3,4,-10,-2,5,3,-1,0,1,-1,1,1,1,2,1
KR_6755046425,420,1,-3,2,6,-4,2,6,6,8,2,4,4,0,1,3,2,-1,0,1,-1,-1,-3,-5,6,1,3,0,0,1,1,0,-1,1,1
KR_6741050541,440,3,66,4,5,1,2,1,-2,2,4,4,6,2,1,3,2,1,1,0,0,5,8,1,3,4,-1,0,2,1,1,1,1,2,1
KR_6690315042,420,-1,-23,-8,-3,0,4,4,-4,1,5,-5,1,6,5,6,1,1,2,1,0,3,10,2,3,5,-7,0,-1,-1,-1,-1,1,1,1
KR_6762716101,420,2,-10,-18,2,4,4,0,-2,0,2,-3,3,6,1,2,1,2,3,1,0,6,-8,3,3,6,4,0,1,1,-1,1,-1,4,1
KR_6757066171,420,-1,-61,-12,-3,-4,0,4,-3,2,5,2,4,2,1,3,2,1,1,0,0,-1,-14,3,2,5,-3,0,0,-1,0,0,-1,4,1
KR_6757148878,420,-1,8,-1,-2,-6,1,7,1,3,2,2,2,0,1,3,2,0,1,1,0,5,-8,-1,4,3,4,0,-2,-1,-1,-1,1,3,1
KR_6759222612,420,-2,-81,11,-7,1,2,1,4,5,1,-6,0,6,-2,1,3,-4,1,5,-1,-4,5,1,5,6,-4,0,0,1,1,-1,-1,4,1
KR_6737502748,420,4,17,9,8,3,5,2,2,3,1,2,8,6,-5,0,5,6,7,1,2,0,50,1,5,6,-7,0,-1,1,-1,-1,1,2,1
KR_6759805620,440,1,60,-20,1,4,4,0,-2,0,2,1,2,1,-1,0,1,-1,0,1,0,0,0,2,3,5,5,0,1,1,1,1,-1,2,1
KR_6759894174,420,4,91,1,4,3,3,0,0,5,5,1,4,3,-2,1,3,2,2,0,0,-1,-8,-3,7,4,1,0,2,1,-1,1,-1,1,1
KR_6762525546,420,5,-24,10,10,5,7,2,5,6,1,-1,3,4,0,4,4,1,2,1,0,5,-1,2,4,6,-2,0,3,1,1,1,1,4,1
KR_6728441417,420,-1,-52,-28,-4,-2,7,9,-2,0,2,-3,0,3,0,4,4,3,3,0,-1,0,1,-1,2,1,1,0,-1,-1,-1,-1,-1,1,1
KR_6744566927,420,0,58,21,4,-1,1,2,4,5,1,-1,2,3,1,3,2,1,2,1,0,4,5,3,3,6,-2,0,0,1,-1,0,1,5,1
KR_6762689758,420,-1,-24,-24,7,2,2,0,3,3,0,-2,2,4,3,4,1,1,2,1,0,13,-6,-2,7,5,-6,0,1,1,-1,1,-1,6,1
KR_6742227388,420,4,96,28,17,5,5,0,2,3,1,-1,0,1,10,11,1,1,1,0,0,7,1,0,5,5,5,0,1,1,1,1,1,2,1
KR_6543435976,420,2,3,9,4,-1,0,1,2,5,3,-2,1,3,4,4,0,1,1,0,0,7,-122,0,5,5,3,0,0,-1,-1,1,1,6,1
KR_6676368542,420,7,37,2,24,2,3,1,3,5,2,4,6,2,17,17,0,-2,0,2,0,23,14,0,4,4,3,0,4,1,1,1,1,2,1
KR_6591589023,420,-1,-58,3,1,4,4,0,-1,4,5,0,4,4,-2,2,4,0,2,2,0,5,29,1,4,5,-1,0,0,-1,1,1,1,3,1
KR_6762354071,420,2,47,20,5,4,5,1,0,0,0,-1,1,2,2,3,1,0,0,0,0,1,35,-1,4,3,-10,0,2,-1,1,1,1,1,1
KR_6703248718,440,1,11,-9,1,0,3,3,-1,0,1,0,0,0,3,6,3,-1,1,2,0,-1,3,1,6,7,-3,0,0,1,1,0,-1,5,1
KR_6755024231,420,5,42,6,10,1,2,1,0,1,1,2,5,3,9,9,0,-2,1,3,1,15,-23,-2,5,3,3,0,1,1,-1,1,1,3,1
KR_6694229520,420,-1,-38,24,3,-2,2,4,4,6,2,-2,1,3,3,4,1,0,1,1,0,6,-7,0,6,6,4,0,-1,1,1,-1,-1,1,1
KR_6763594158,420,0,-74,2,4,2,2,0,0,1,1,1,2,1,5,5,0,-4,1,5,1,3,-7,-9,13,4,1,0,0,1,-1,0,1,4,1
KR_6752159213,440,3,5,20,10,4,7,3,2,2,0,-1,2,3,4,5,1,1,3,2,1,8,20,10,2,12,0,0,0,1,1,1,1,3,1
KR_6762521064,420,1,32,6,2,-2,0,2,1,2,1,-1,1,2,4,6,2,0,2,2,1,9,194,3,3,6,1,0,1,1,-1,1,1,3,1
KR_6762800304,420,3,-6,36,6,1,3,2,0,4,4,-2,2,4,5,6,1,2,3,1,0,1,9,2,2,4,-4,0,1,1,0,1,-1,5,1
KR_6745022274,420,5,13,19,8,8,8,0,1,4,3,1,1,0,1,7,6,-3,0,3,0,1,3,1,4,5,0,0,0,1,0,1,1,4,1
KR_6730628361,440,2,-25,-36,12,0,2,2,7,7,0,0,1,1,7,8,1,-2,0,2,0,10,-2,-1,7,6,1,0,0,-1,1,1,1,5,1
KR_6670200838,420,0,-31,-8,3,-5,0,5,3,5,2,0,0,0,6,7,1,-1,1,2,0,10,0,1,3,4,-3,0,0,-1,1,-1,1,1,1
KR_6764683945,420,1,-42,6,5,2,3,1,4,5,1,1,2,1,-3,2,5,1,3,2,0,7,-135,2,3,5,-5,0,0,-1,-1,0,-1,4,1
KR_6716381385,440,8,9,80,12,2,3,1,5,8,3,3,4,1,4,6,2,-2,1,3,-1,5,1,0,3,3,3,0,0,1,1,0,-1,5,1
KR_6383243696,420,-2,13,-26,-2,-3,1,4,0,0,0,-2,0,2,2,3,1,1,1,0,0,4,20,3,3,6,-2,0,0,0,-1,-1,-1,0,1
KR_6760544207,420,0,-29,-8,2,0,1,1,0,4,4,1,3,2,-1,3,4,2,3,1,1,3,6,-2,3,1,-2,0,0,1,0,0,1,4,1
KR_6607824534,420,1,-29,18,2,3,3,0,-4,2,6,1,5,4,2,2,0,0,0,0,0,-1,-3,4,5,9,-2,0,-1,0,-1,-1,-1,0,1
KR_6604879501,420,-2,21,21,-4,-3,0,3,-2,0,2,-5,1,6,4,6,2,2,2,0,0,-3,-102,-2,4,2,2,0,0,1,-1,0,1,5,1
KR_6713273833,420,4,59,8,5,1,2,1,3,4,1,-1,1,2,-1,0,1,3,5,2,0,9,46,2,5,7,-1,0,2,-1,1,1,1,4,1
KR_6633171482,420,4,95,44,2,-1,0,1,5,6,1,1,3,2,0,1,1,-3,2,5,0,-2,-5,-5,7,2,5,0,0,1,1,1,-1,5,1
KR_6708469730,420,3,15,28,4,-1,1,2,4,5,1,1,3,2,0,1,1,0,0,0,0,4,3,2,5,7,-2,0,0,1,1,0,-1,4,1
KR_6762438166,420,-3,-76,-9,-5,-3,1,4,-2,1,3,-3,2,5,4,7,3,-1,1,2,0,-5,-242,0,4,4,-1,0,0,-1,1,0,-1,3,1
KR_6471104069,420,5,58,4,17,1,2,1,4,5,1,11,11,0,-1,0,1,2,4,2,0,8,-1,1,4,5,0,0,1,1,0,1,1,1,1
KR_6737902753,420,7,13,32,12,0,3,3,2,4,2,3,5,2,3,6,3,4,4,0,0,14,16,-6,10,4,2,0,1,1,1,1,1,2,1
KR_6749967844,420,2,107,-3,-2,-4,0,4,1,1,0,1,2,1,0,1,1,0,3,3,0,-9,1,0,4,4,3,0,2,1,1,1,-1,1,1
KR_6724800286,420,3,57,-14,8,5,5,0,0,4,4,-1,0,1,2,5,3,2,3,1,-1,8,-1,-3,7,4,4,0,3,-1,1,1,-1,4,1
KR_6763199101,420,-3,25,-6,-6,-2,1,3,-8,1,9,3,3,0,1,3,2,0,2,2,0,-10,17,5,2,7,2,0,0,1,-1,0,1,3,1
KR_6716132882,420,3,96,26,-1,3,6,3,-4,0,4,1,4,3,-1,1,2,0,3,3,0,-5,145,-3,7,4,-12,0,2,-1,1,1,1,6,1
KR_6619309253,420,4,72,17,10,2,3,1,3,3,0,3,4,1,4,6,2,-2,0,2,0,10,6,3,3,6,7,0,2,1,1,1,1,3,1
KR_6745327300,420,2,16,4,2,4,6,2,1,6,5,-2,0,2,-1,1,2,0,1,1,-1,-5,-5,-1,6,5,-1,0,3,0,1,1,-1,0,1
KR_6668512800,420,2,28,32,-2,2,2,0,-3,1,4,4,4,0,-5,2,7,0,1,1,0,-5,-10,1,9,10,-2,0,0,1,1,0,-1,2,1
KR_6748011660,420,3,-15,-8,6,0,3,3,0,2,2,9,10,1,-3,2,5,0,3,3,-1,-8,-1,-2,4,2,-1,0,0,1,1,-1,-1,5,1
KR_6688272659,420,-1,-18,-1,-2,-3,1,4,-2,0,2,3,4,1,1,4,3,-1,1,2,0,2,7,2,3,5,2,0,-1,-1,-1,-1,-1,4,1
KR_6729136107,420,0,-62,11,3,-1,2,3,4,5,1,7,7,0,-7,0,7,0,1,1,0,5,32,1,5,6,1,0,-2,-1,1,-1,-1,1,1
KR_6724563784,440,2,60,14,10,5,6,1,1,4,3,0,2,2,3,5,2,1,1,0,1,3,0,0,5,5,2,0,0,1,1,1,1,5,1
KR_6522562696,420,4,63,20,1,-1,0,1,2,3,1,3,4,1,0,1,1,-3,0,3,0,-5,-10,0,5,5,1,0,2,1,1,1,1,4,1
KR_6626431348,420,0,-50,12,3,-2,0,2,3,3,0,3,5,2,-1,2,3,0,0,0,0,7,-2,-2,7,5,2,0,0,1,1,1,1,2,1
KR_6732862753,420,-1,-16,18,-1,-1,1,2,3,3,0,1,5,4,-5,1,6,1,3,2,0,0,134,-2,4,2,-2,0,0,-1,1,-1,-1,5,1
KR_6742060331,420,3,56,1,10,3,4,1,-2,0,2,3,5,2,4,8,4,2,4,2,0,3,-6,-2,6,4,2,0,1,-1,1,1,1,2,1
KR_6505868325,420,3,15,12,5,0,0,0,2,3,1,-2,0,2,5,6,1,0,1,1,0,5,-7,-1,6,5,2,0,0,1,0,1,-1,3,1
KR_6692394051,440,3,53,32,-2,2,2,0,0,2,2,-3,2,5,0,9,9,-1,2,3,1,-11,-188,-3,7,4,1,0,2,-1,0,1,1,3,1
KR_6764151459,420,1,23,-4,4,2,5,3,3,4,1,-1,4,5,1,2,1,-1,1,2,-1,6,7,5,2,7,-1,0,0,-1,0,0,-1,5,1
KR_6703273351,420,7,53,44,18,4,4,0,2,2,0,6,7,1,3,5,2,3,5,2,0,17,-3,-2,9,7,6,0,2,1,1,1,1,6,1
KR_6153003172,420,1,60,-6,-2,0,1,1,-6,0,6,2,2,0,1,2,1,1,1,0,0,-1,-14,-1,6,5,0,0,-1,-1,-1,-1,1,2,1
KR_6580835842,420,-2,18,-14,-8,-7,1,8,0,0,0,-2,1,3,-3,1,4,4,4,0,-2,-4,6,4,2,6,0,0,1,1,1,-1,-1,3,1
KR_6748176175,420,-1,3,0,-7,-2,2,4,-2,2,4,-1,1,2,0,0,0,-2,0,2,-1,-4,13,1,2,3,-3,0,0,-1,-1,0,-1,2,1
KR_6522782762,420,1,9,22,2,-3,2,5,2,3,1,1,4,3,0,0,0,2,2,0,0,0,-14,-1,5,4,9,0,0,-1,-1,0,1,2,1
KR_6764380365,420,-1,36,-1,3,0,3,3,-4,4,8,2,5,3,6,10,4,-1,2,3,0,15,33,5,2,7,-16,0,1,1,0,1,1,5,1
KR_6597559420,420,1,0,-24,5,-1,0,1,1,1,0,0,1,1,3,4,1,2,2,0,0,5,-7,-3,6,3,4,0,0,1,0,0,1,4,1
KR_6614949770,420,-3,-18,-21,-8,-2,1,3,-4,2,6,0,3,3,0,3,3,-2,0,2,0,-7,0,5,4,9,-1,0,-1,0,1,-1,-1,0,1
KR_6763650900,440,-1,-53,-12,1,2,4,2,-1,2,3,3,3,0,-1,2,3,-2,1,3,0,2,0,-1,8,7,-1,0,0,1,-1,-1,1,1,1
KR_6728337830,440,5,69,24,10,1,3,2,4,5,1,1,1,0,2,3,1,2,5,3,1,9,2,7,1,8,-1,0,3,1,1,1,1,2,1
KR_6762265207,420,3,27,4,7,1,2,1,4,5,1,0,4,4,2,3,1,0,0,0,0,14,137,2,4,6,1,0,1,0,1,1,1,0,1
KR_6749638234,420,0,42,-16,3,-3,0,3,6,8,2,0,1,1,-1,2,3,1,2,1,0,4,-2,0,4,4,-2,0,0,-1,1,1,1,1,1
KR_6611270902,420,5,78,28,10,2,2,0,8,9,1,0,1,1,0,3,3,0,0,0,0,3,-6,2,2,4,-1,0,1,0,1,1,-1,0,1
KR_6658128278,420,5,37,11,6,0,2,2,1,2,1,2,2,0,0,2,2,3,3,0,0,10,10,3,4,7,2,0,-1,1,1,-1,-1,2,1
KR_6760757579,420,-1,-37,0,-9,1,3,2,-1,1,2,-7,0,7,-2,1,3,0,1,1,0,-5,1,1,2,3,4,0,0,1,-1,-1,-1,5,1
KR_6764683445,420,1,-4,-16,0,-2,0,2,4,5,1,-4,0,4,2,4,2,0,0,0,0,6,2,3,6,9,3,0,0,1,-1,0,1,2,1
KR_6560464410,420,2,15,4,7,6,6,0,0,2,2,1,3,2,1,1,0,-1,0,1,0,6,3,0,4,4,-2,0,0,0,1,1,1,0,1
KR_6754089284,440,-2,81,-16,-1,-2,2,4,3,4,1,2,2,0,-1,0,1,-3,0,3,0,4,-4,0,4,4,0,0,1,1,1,1,-1,4,1
KR_6682987058,420,-1,19,-16,-3,2,4,2,4,6,2,-4,2,6,2,3,1,-7,0,7,1,-5,26,4,5,9,-4,0,1,1,1,1,1,2,1
KR_6619362368,420,2,80,16,5,3,3,0,0,2,2,2,4,2,1,1,0,-1,0,1,1,8,11,5,2,7,-5,0,2,1,-1,1,1,4,1
KR_6744838499,420,1,28,9,6,3,3,0,0,4,4,0,4,4,4,5,1,-1,0,1,0,2,1,0,5,5,5,0,1,-1,1,1,1,1,1
KR_6762630537,420,1,32,-12,2,5,6,1,-3,1,4,-1,2,3,2,2,0,-1,0,1,0,1,114,3,1,4,-3,0,0,-1,1,1,-1,1,1
KR_6764625520,420,3,-1,7,10,-1,1,2,0,2,2,2,5,3,9,12,3,0,2,2,1,9,-1,-4,5,1,0,0,0,1,1,1,1,4,1
KR_6758106623,420,1,27,-20,1,-5,3,8,2,2,0,1,4,3,2,7,5,1,1,0,0,7,-1,-1,8,7,4,0,0,1,-1,-1,1,2,1
KR_6729561356,420,3,41,5,5,2,4,2,3,4,1,1,5,4,1,2,1,-2,0,2,-1,-1,27,-3,5,2,-2,0,0,-1,-1,-1,-1,4,1
KR_6728566016,420,-1,-13,-24,2,1,4,3,0,1,1,-1,1,2,3,4,1,-1,0,1,0,5,3,5,4,9,-1,0,-1,1,-1,-1,-1,3,1
KR_6754521763,440,4,60,0,7,-5,2,7,12,14,2,1,3,2,-1,2,3,0,3,3,1,5,-7,-2,6,4,-1,0,0,0,0,0,1,0,1
KR_6752399010,420,1,27,20,-5,0,2,2,-1,1,2,-1,0,1,0,3,3,-3,0,3,0,-5,1,-8,9,1,0,0,0,-1,0,0,1,4,1
KR_6752869882,420,3,31,17,0,-1,3,4,-1,1,2,-1,2,3,2,4,2,1,3,2,0,-5,-36,4,2,6,2,0,0,1,-1,-1,-1,2,1
KR_6536897816,420,-2,-38,-15,-1,2,2,0,-3,2,5,0,2,2,-1,2,3,1,2,1,0,-1,7,5,3,8,-3,0,1,-1,-1,1,1,3,1
KR_6747392468,440,4,38,12,5,-1,0,1,-1,0,1,-2,0,2,5,5,0,4,4,0,0,4,-4,1,3,4,3,0,0,1,1,0,1,2,1
KR_6726368772,420,0,2,12,-2,0,0,0,-1,1,2,2,4,2,-3,2,5,0,1,1,0,-1,-2,1,1,2,1,0,-1,-1,-1,-1,1,1,1
KR_6675246714,420,1,-25,20,2,1,1,0,4,6,2,0,0,0,-3,2,5,0,0,0,0,2,-1,1,4,5,2,0,0,0,1,0,-1,0,1
KR_6627051671,420,-2,-53,12,-15,1,2,1,-1,4,5,-2,1,3,-12,2,14,-1,1,2,-3,-26,115,-4,9,5,-6,0,-2,-1,-1,1,-1,5,1
KR_6697031634,420,3,-18,32,9,0,3,3,4,7,3,4,7,3,-1,3,4,2,2,0,0,6,19,4,2,6,-2,0,1,-1,1,1,1,3,1
KR_6741924127,420,4,43,-8,13,4,5,1,4,4,0,1,2,1,1,2,1,3,3,0,0,17,11,2,4,6,-4,0,1,-1,1,1,1,1,1
KR_6758468466,420,6,48,-9,17,4,4,0,3,5,2,2,2,0,7,8,1,1,3,2,0,22,3,0,5,5,2,0,2,1,0,1,1,3,1
KR_6757128898,420,3,-18,24,4,0,1,1,0,2,2,2,2,0,3,4,1,-1,0,1,1,11,-149,-1,9,8,-7,0,0,-1,-1,0,1,3,1
KR_6626110059,420,1,21,11,7,-1,2,3,1,3,2,6,8,2,1,4,3,0,1,1,0,2,6,4,4,8,-2,0,0,1,1,0,1,4,1
KR_6736549731,420,3,6,20,7,-2,1,3,5,7,2,2,4,2,1,1,0,1,3,2,0,7,552,4,4,8,0,0,2,1,1,1,1,1,1
KR_6665707785,420,3,65,23,7,2,2,0,3,4,1,2,3,1,1,6,5,-1,1,2,0,-5,-7,-4,6,2,4,0,1,-1,1,1,-1,1,1
KR_6760594474,420,0,13,-16,6,2,4,2,-1,1,2,-6,0,6,4,8,4,7,7,0,0,9,2,5,5,10,-3,0,1,1,-1,1,1,4,1
KR_6579210654,420,5,58,21,6,0,1,1,-3,2,5,6,7,1,0,3,3,3,3,0,-1,4,-6,-6,7,1,5,0,2,1,1,1,-1,1,1
KR_6654740011,420,1,-2,0,2,-1,0,1,0,2,2,3,6,3,1,3,2,-1,1,2,0,1,-110,0,7,7,-1,0,-1,1,-1,-1,-1,1,1
KR_6744634949,420,5,68,2,13,4,7,3,5,6,1,3,4,1,1,3,2,0,1,1,0,4,5,1,4,5,1,0,2,-1,1,1,1,5,1
KR_6629159606,420,-4,-10,-36,-5,1,1,0,3,5,2,-1,0,1,-1,4,5,-7,0,7,0,-5,-15,2,5,7,0,0,-1,-1,1,-1,1,3,1
KR_6758009782,420,-2,-63,31,-3,2,3,1,1,4,3,-3,3,6,0,4,4,-3,1,4,-2,-5,-29,2,2,4,23,0,0,-1,1,0,-1,1,1
KR_6623877096,420,2,43,32,2,-1,1,2,4,5,1,-1,3,4,-1,1,2,1,1,0,0,-8,-120,-4,7,3,2,0,0,-1,1,1,-1,2,1
KR_6748288590,420,2,50,4,7,4,4,0,2,3,1,2,3,1,-2,0,2,1,5,4,0,2,-125,-2,6,4,0,0,1,-1,1,1,1,1,1
KR_6681249564,420,2,14,5,6,4,5,1,0,4,4,-3,1,4,4,7,3,1,4,3,-1,-6,-1,-1,6,5,4,0,1,1,1,1,-1,5,1
KR_6754581259,420,1,26,-4,5,0,1,1,5,7,2,1,1,0,-1,1,2,0,0,0,0,6,107,-2,6,4,3,0,1,-1,1,1,1,2,1
KR_6715312254,420,1,38,18,1,3,4,1,-1,1,2,-4,1,5,1,2,1,2,2,0,0,-1,38,3,3,6,-24,0,1,0,1,1,-1,0,1
KR_6726275777,420,3,48,3,1,5,5,0,-1,2,3,-2,0,2,0,2,2,-1,0,1,0,-4,0,1,2,3,0,0,1,1,-1,1,-1,2,1
KR_6761605746,420,3,27,15,4,2,2,0,-2,2,4,1,3,2,3,6,3,0,0,0,0,1,-6,-1,7,6,-1,0,0,-1,1,1,-1,3,1
KR_6726104337,420,-1,-11,11,1,-1,1,2,5,6,1,-3,2,5,5,8,3,-5,0,5,0,4,-36,-1,5,4,12,0,0,1,1,0,1,5,1
KR_6742042857,440,3,69,15,5,-2,0,2,1,1,0,1,2,1,-1,0,1,6,6,0,0,1,35,1,2,3,-6,0,1,-1,1,1,1,6,1
KR_6738986024,420,0,20,-18,2,3,4,1,1,5,4,-1,2,3,-1,1,2,0,1,1,0,-2,118,-2,4,2,-2,0,0,-1,0,0,1,2,1
KR_6669677783,420,4,17,13,1,-2,2,4,1,2,1,-3,1,4,2,3,1,3,3,0,0,3,105,-6,9,3,1,0,-1,1,-1,-1,-1,4,1
KR_6696349831,420,4,33,45,10,1,4,3,4,5,1,0,1,1,4,5,1,1,2,1,0,17,22,1,3,4,2,0,1,1,1,1,1,4,1
KR_6755067558,420,-1,63,-7,-6,7,8,1,2,5,3,0,5,5,-8,3,11,-7,2,9,0,-16,-35,7,3,10,-3,0,0,-1,-1,1,-1,2,1
KR_6411022647,420,6,30,56,4,-1,1,2,2,3,1,-3,1,4,5,7,2,1,1,0,0,-2,5,-3,3,0,0,0,1,1,1,1,1,2,1
KR_6657873163,420,-4,15,-36,-4,-1,1,2,-1,3,4,-1,3,4,0,2,2,-1,1,2,0,-6,-1,4,4,8,-5,0,0,-1,1,-1,1,1,1
KR_6724892128,420,2,-7,19,0,-1,1,2,-3,0,3,-1,2,3,3,4,1,2,2,0,0,-4,-3,-1,6,5,-2,0,0,1,-1,1,1,3,1
KR_6751025137,420,4,100,16,12,3,4,1,5,5,0,-1,3,4,5,5,0,0,0,0,0,11,6,-1,3,2,2,0,3,0,1,1,1,0,1
KR_6760020033,440,5,33,27,15,-1,1,2,1,1,0,4,4,0,7,9,2,4,4,0,2,16,-11,-1,4,3,4,0,2,0,1,1,1,0,1
KR_6759638283,420,5,125,0,13,2,2,0,4,7,3,0,2,2,2,3,1,5,5,0,0,6,0,-3,8,5,0,0,2,1,-1,1,1,1,1
KR_6504620308,420,3,58,17,7,3,3,0,0,4,4,-1,1,2,1,5,4,4,4,0,0,9,9,7,1,8,0,0,2,1,0,1,-1,2,1
KR_6761425268,420,1,36,24,5,3,4,1,2,2,0,-3,0,3,2,2,0,1,1,0,1,7,-6,3,2,5,6,0,0,-1,-1,0,1,2,1
KR_6751452187,420,0,8,-3,4,-1,1,2,1,3,2,-2,2,4,6,9,3,0,0,0,0,1,0,-1,7,6,-2,0,0,1,-1,1,1,2,1
KR_6744549322,420,3,-19,57,3,1,3,2,2,2,0,2,2,0,-2,0,2,0,0,0,0,4,-3,1,4,5,0,0,0,1,1,0,1,5,1
KR_6678757728,420,1,-22,10,5,-3,0,3,2,3,1,0,3,3,6,9,3,0,1,1,1,9,-4,-6,8,2,-2,0,1,1,-1,1,1,6,1
KR_6762249286,420,2,61,-23,7,5,6,1,2,3,1,3,3,0,-2,3,5,-1,1,2,0,4,-1,-2,6,4,1,0,0,1,1,1,1,1,1
KR_6616355073,420,3,64,0,11,3,5,2,-4,0,4,9,10,1,1,3,2,2,2,0,0,1,11,2,5,7,2,0,1,1,1,1,1,3,1
KR_6742829400,420,-1,2,-32,-3,1,2,1,-1,2,3,-2,1,3,-1,3,4,0,2,2,0,-5,-13,-5,8,3,7,0,1,-1,1,1,-1,6,1
KR_6717985679,420,1,37,-20,2,-2,2,4,1,3,2,0,4,4,3,4,1,0,0,0,0,6,-19,3,5,8,6,0,0,1,-1,0,1,3,1
KR_6684358485,440,2,44,-4,5,0,1,1,-1,1,2,3,4,1,3,4,1,0,0,0,0,-2,4,-3,8,5,-2,0,2,1,1,1,-1,4,1
KR_6751627867,420,-2,-80,-4,-3,-2,0,2,0,2,2,0,2,2,-2,2,4,1,3,2,0,-7,7,-1,4,3,-6,0,1,-1,1,-1,-1,4,1
KR_6762466704,420,4,24,4,7,2,3,1,2,5,3,4,8,4,-1,2,3,0,2,2,2,2,-18,-2,5,3,0,0,1,0,-1,1,1,0,1
KR_6404824471,420,4,40,19,5,1,1,0,-2,4,6,5,6,1,-1,0,1,2,2,0,0,3,2,2,4,6,-2,0,0,-1,1,0,1,6,1
KR_6752363010,420,-3,-3,8,-3,3,4,1,1,3,2,-4,0,4,0,2,2,-3,0,3,1,-5,4,4,4,8,0,0,-2,0,-1,-1,1,0,1
KR_6420826104,420,-2,-61,0,-1,0,3,3,0,2,2,-3,2,5,0,1,1,2,2,0,0,4,-5,0,3,3,-7,0,0,1,-1,-1,1,5,1
KR_6689763314,420,0,-13,18,-3,-5,0,5,1,2,1,2,2,0,-1,1,2,0,3,3,1,1,-9,-10,14,4,2,0,-1,1,-1,1,1,6,1
KR_6713307221,420,4,45,32,8,4,4,0,2,3,1,1,1,0,-4,1,5,5,5,0,0,8,-16,-5,7,2,2,0,1,1,1,1,1,5,1
KR_6738130933,440,-2,25,-20,-3,3,3,0,-1,3,4,2,3,1,-5,0,5,-2,0,2,0,-2,33,1,3,4,-1,0,0,-1,1,-1,1,4,1
KR_6639399567,420,0,40,3,-2,7,8,1,0,3,3,-7,1,8,-1,2,3,-1,1,2,0,-8,103,0,6,6,2,0,2,0,0,1,-1,0,1
KR_6748609709,420,0,-18,-28,2,-1,2,3,4,6,2,1,4,3,-2,2,4,0,3,3,-1,-1,-39,4,1,5,18,0,-1,-1,1,-1,-1,1,1
