matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6598075312,420,-1,-7,-10,-1,-1,2,1,-2,8,6,3,1,4,-3,5,2,2,0,-2,0,1,-281,-2,-5,7,2,0,0,-1,1,0,1,5,-1
KR_6658732125,420,-7,-90,-19,-13,-3,3,0,-7,7,0,0,1,1,-3,4,1,0,0,0,0,9,-27,-1,-5,6,5,0,-2,-1,-1,-1,-1,1,-1
KR_6735245250,420,1,-42,12,-4,-2,4,2,2,2,4,-2,5,3,-1,4,3,-1,2,-1,0,-9,11,3,-8,5,6,0,-2,0,1,-1,1,0,-1
KR_6763234782,420,-1,-63,8,-3,-3,4,1,1,1,2,-5,6,1,4,1,5,0,0,0,0,-6,-25,-1,-4,5,-11,0,0,1,0,0,1,4,-1
KR_6760213798,420,-2,-40,7,0,2,0,2,-6,6,0,2,1,3,0,4,4,2,1,-3,0,3,10,1,-4,3,7,0,0,-1,1,0,1,4,-1
KR_6728245908,420,-10,-76,-92,-21,-3,3,0,-1,1,0,-4,4,0,-15,15,0,2,0,-2,0,18,-1,-1,-2,3,1,0,-1,-1,-1,-1,-1,4,-1
KR_6755810252,420,-2,-10,4,1,-1,3,2,-5,8,3,1,2,3,1,3,4,5,1,-6,1,4,5,5,-6,1,5,0,1,0,-1,1,1,0,-1
KR_6731351601,420,-4,51,-13,-14,-1,2,1,-10,11,1,0,3,3,-3,6,3,0,1,-1,0,23,0,-2,-5,7,2,0,-2,-1,-1,-1,1,2,-1
KR_6646353352,420,0,57,13,-3,-1,2,1,5,1,6,0,2,2,-6,7,1,-1,1,0,0,0,5,2,-4,2,3,0,1,0,1,1,1,0,-1
KR_6762067960,420,3,7,16,1,1,1,2,3,3,6,3,0,3,-3,7,4,-3,4,-1,0,-4,4,2,-6,4,2,0,0,1,-1,0,-1,3,-1
KR_6662878012,420,3,7,23,0,-1,4,3,-1,4,3,-1,3,2,1,2,3,2,2,-4,0,-2,9,-8,-2,10,4,0,1,-1,-1,1,1,4,-1
KR_6714608742,420,1,-14,0,-3,4,3,7,3,1,4,-3,4,1,-4,5,1,-3,4,-1,0,-5,6,6,-8,2,9,0,-1,0,1,-1,-1,0,-1
KR_6749090898,420,0,-28,16,-3,1,1,2,4,3,7,-4,5,1,-4,8,4,0,0,0,0,-3,114,-5,-3,8,1,0,1,-1,1,1,1,5,-1
KR_6736544434,420,-4,-100,-8,-11,-1,3,2,-5,6,1,1,3,4,-3,3,0,-3,4,-1,0,5,-5,-1,-3,4,2,0,-1,-1,-1,-1,-1,4,-1
KR_6739255164,420,-2,-50,2,-4,-2,3,1,-4,7,3,-2,4,2,5,0,5,-1,3,-2,-1,-7,27,-1,-4,5,-3,0,-3,1,1,-1,-1,5,-1
KR_6685004176,440,-2,-55,-12,1,2,1,3,4,2,6,3,3,6,-5,5,0,-3,3,0,0,-5,23,2,-3,1,1,0,0,1,-1,-1,-1,1,-1
KR_6764561075,420,0,43,12,-7,-1,1,0,-3,3,0,-4,6,2,0,2,2,1,1,-2,0,16,3,-1,-4,5,4,0,1,-1,1,1,-1,3,-1
KR_6718637004,420,1,-14,4,-6,-1,2,1,0,7,7,-1,3,2,-3,6,3,-1,2,-1,0,13,1,2,-6,4,3,0,-1,-1,-1,-1,-1,6,-1
KR_6643359310,420,-2,33,20,-7,-4,4,0,-4,5,1,0,2,2,1,0,1,0,1,-1,0,5,-4,2,-8,6,-2,0,0,1,1,0,1,1,-1
KR_6693300625,440,-2,-114,5,-12,-3,3,0,0,2,2,-3,4,1,-6,6,0,0,1,-1,1,3,-10,-3,-2,5,-1,0,-1,1,1,-1,1,4,-1
KR_6763193161,420,0,-62,-8,-2,-4,5,1,2,0,2,-1,2,1,1,1,2,0,2,-2,0,-4,108,-2,-3,5,0,0,-1,0,1,-1,-1,0,-1
KR_6667210216,420,0,14,-15,-3,1,1,2,-2,2,0,0,1,1,2,1,3,-4,4,0,0,8,-38,-4,-4,8,-2,0,0,-1,-1,-1,1,1,-1
KR_6637056151,420,-3,-22,-16,-3,-4,4,0,1,5,6,-6,7,1,6,1,7,0,0,0,1,-7,-13,-5,-5,10,-1,0,0,1,1,0,1,2,-1
KR_6764481979,440,-2,17,-24,-1,3,0,3,-3,7,4,2,2,4,-3,4,1,0,3,-3,0,-7,1,-1,-3,4,-1,0,0,0,-1,1,1,0,-1
KR_6763427185,420,-3,-10,8,-12,1,0,1,-6,6,0,-5,7,2,-1,1,0,-1,2,-1,0,14,7,-2,-3,5,-4,0,0,-1,-1,0,-1,5,-1
KR_6640110419,420,0,-66,-20,-2,-2,3,1,-4,7,3,2,1,3,2,2,4,0,3,-3,-1,1,-1,7,-8,1,-2,0,-1,1,-1,-1,-1,2,-1
KR_6763909785,420,-5,-119,-20,2,1,0,1,0,4,4,5,1,6,-4,4,0,0,0,0,0,1,-14,-5,-1,6,2,0,-1,1,1,-1,-1,2,-1
KR_6763446623,440,-1,11,-14,-5,2,0,2,4,0,4,-4,4,0,-5,5,0,-2,3,-1,0,5,-29,-1,-3,4,2,0,-1,1,0,-1,-1,2,-1
KR_6698760694,420,-2,-63,-8,-3,-4,5,1,-1,3,2,-2,2,0,2,3,5,2,1,-3,0,3,-29,0,-5,5,-18,0,0,1,1,-1,1,4,-1
KR_6762427556,420,-2,-6,-9,-13,-5,5,0,-3,5,2,2,0,2,-8,11,3,1,0,-1,0,11,4,0,-2,2,-2,0,1,1,-1,-1,1,3,-1
KR_6651995371,420,-4,-79,-8,-5,0,1,1,0,2,2,0,2,2,-5,5,0,0,0,0,0,-1,6,5,-6,1,1,0,0,-1,1,0,1,1,-1
KR_6738844996,420,1,35,-8,2,2,0,2,-4,4,0,2,1,3,1,0,1,1,2,-3,0,-3,11,-5,-5,10,-2,0,0,1,-1,0,-1,1,-1
KR_6747851766,420,-5,-71,-28,-8,-5,6,1,1,2,3,-2,4,2,-1,3,2,-1,2,-1,0,3,4,-2,-4,6,4,0,0,-1,-1,-1,-1,4,-1
KR_6649358412,420,-3,-38,-10,-3,1,1,2,5,3,8,-4,4,0,-5,5,0,0,1,-1,0,-4,0,3,-6,3,0,0,0,1,1,1,1,6,-1
KR_6646470205,420,-3,-48,19,-11,-1,1,0,1,3,4,-1,1,0,-7,7,0,-3,3,0,0,10,6,2,-6,4,5,0,-1,-1,1,-1,1,2,-1
KR_6759625529,420,1,0,47,0,6,0,6,-1,1,0,0,1,1,-1,5,4,-4,4,0,-3,14,-14,3,-7,4,-1,0,-1,-1,0,-1,-1,5,-1
KR_6719027232,420,-4,-55,-8,0,-3,5,2,-2,4,2,-2,4,2,4,2,6,3,0,-3,0,-9,-22,-4,-3,7,-2,0,1,1,-1,1,1,6,-1
KR_6764573539,420,0,5,-43,-4,2,0,2,-4,4,0,-2,7,5,-1,2,1,1,0,-1,0,-1,-10,1,-5,4,0,0,0,-1,1,1,1,3,-1
KR_6751913058,440,-6,-20,-60,-9,1,1,2,-9,9,0,1,2,3,3,7,10,-5,5,0,0,5,34,3,-4,1,27,0,-2,-1,-1,-1,1,3,-1
KR_6576881525,420,0,-64,-2,-2,1,1,2,3,1,4,-4,4,0,-4,6,2,2,0,-2,0,-3,10,-1,-5,6,1,0,1,1,1,1,1,2,-1
KR_6746697096,440,-1,-58,-20,-7,-3,3,0,0,3,3,-3,4,1,-2,6,4,1,4,-5,-1,13,-4,-2,-3,5,-1,0,-1,0,-1,-1,1,0,-1
KR_6672603490,420,-2,-113,12,3,-3,3,0,1,3,4,1,0,1,2,4,6,2,1,-3,1,-7,15,-1,-2,3,7,0,-1,-1,1,-1,1,2,-1
KR_6649327716,420,-8,-25,-46,-16,-3,4,1,-4,4,0,-9,9,0,1,1,2,-1,4,-3,-1,14,-30,-2,-4,6,3,0,-2,-1,-1,-1,-1,2,-1
KR_6738767460,420,1,32,-8,3,1,1,2,1,2,3,-3,6,3,2,2,4,2,2,-4,-1,-6,20,3,-6,3,-5,0,-1,-1,-1,-1,-1,6,-1
KR_6729836804,420,-5,-79,-16,-12,0,2,2,-4,5,1,-5,6,1,-4,4,0,1,0,-1,0,7,-21,4,-7,3,5,0,-2,-1,-1,-1,1,6,-1
KR_6698527752,420,-1,7,-16,-5,-1,3,2,-5,7,2,-1,1,0,4,1,5,-2,2,0,0,8,-25,8,-11,3,2,0,0,-1,1,0,-1,1,-1
KR_6699097879,440,-1,11,-19,5,0,2,2,0,2,2,9,0,9,-1,2,1,-3,3,0,0,-7,-17,0,-4,4,-2,0,0,-1,-1,0,1,5,-1
KR_6752448199,420,0,43,-32,-11,0,2,2,1,2,3,-3,4,1,-6,6,0,-3,4,-1,-1,19,-6,-2,-3,5,2,0,-1,-1,-1,-1,-1,5,-1
KR_6705789760,420,-4,-89,-6,-2,-3,4,1,-3,4,1,4,0,4,-1,1,0,1,1,-2,0,4,-10,5,-9,4,2,0,-1,-1,1,-1,1,4,-1
KR_6763756960,420,-3,-104,-31,1,-2,3,1,-2,4,2,0,1,1,2,0,2,3,0,-3,0,-4,38,0,-4,4,21,0,0,-1,0,0,1,6,-1
KR_6755765635,420,-1,3,-4,1,-2,6,4,-2,5,3,-3,5,2,0,1,1,8,0,-8,1,-6,-10,0,-5,5,6,0,0,-1,1,-1,1,1,-1
KR_6757887322,420,-4,-4,-12,-8,1,4,5,0,1,1,0,3,3,-6,6,0,-3,3,0,0,23,12,-1,-4,5,1,0,-1,-1,-1,-1,1,4,-1
KR_6714390737,420,1,56,4,0,0,2,2,-5,7,2,6,0,6,1,2,3,-2,2,0,-1,-4,-55,2,-5,3,9,0,3,-1,1,1,-1,4,-1
KR_6751361530,440,0,-70,-14,1,3,1,4,-2,6,4,-2,4,2,1,2,3,1,2,-3,0,-6,-9,-5,-2,7,3,0,0,-1,1,1,-1,2,-1
KR_6753831946,420,3,56,8,3,7,0,7,1,0,1,-1,2,1,-2,3,1,-2,2,0,0,2,-192,-1,-3,4,-4,0,1,-1,1,1,1,6,-1
KR_6757090356,440,-5,-4,-48,-15,-2,2,0,-5,5,0,0,1,1,-6,7,1,-2,2,0,0,16,-9,-6,-2,8,0,0,0,0,-1,-1,-1,0,-1
KR_6743212385,440,-1,-29,-20,-6,-2,3,1,-2,3,1,-2,4,2,0,0,0,0,4,-4,1,7,4,-1,-2,3,3,0,0,-1,1,0,1,1,-1
KR_6741056454,420,1,26,-21,-2,3,0,3,-3,3,0,3,0,3,-5,7,2,0,1,-1,1,3,-2,-1,-2,3,2,0,1,-1,1,1,1,3,-1
KR_6763377233,420,-7,-60,3,-15,1,4,5,-1,2,1,-1,3,2,-13,14,1,-1,1,0,0,20,-2,-3,-2,5,2,0,-2,-1,-1,-1,-1,5,-1
KR_6735741572,420,-2,4,-15,0,1,1,2,-2,3,1,-5,5,0,6,0,6,0,0,0,0,-1,-15,2,-8,6,2,0,0,1,-1,0,1,6,-1
KR_6735520432,420,-2,-20,-40,-7,-2,2,0,-1,3,2,-2,4,2,-2,4,2,0,4,-4,0,5,1,5,-6,1,0,0,-1,-1,-1,-1,-1,3,-1
KR_6751655012,420,-2,-81,-6,-5,2,0,2,1,1,2,-6,9,3,-1,2,1,-1,1,0,-1,1,-3,0,-2,2,3,0,-3,-1,1,-1,-1,5,-1
KR_6679629691,420,3,-17,28,0,-1,1,0,3,0,3,4,2,6,-2,3,1,-4,5,-1,-1,-1,43,-3,-4,7,20,0,1,1,1,1,-1,1,-1
KR_6753654773,420,-3,-77,-12,-14,-4,5,1,-2,2,0,-7,8,1,-2,4,2,1,0,-1,0,6,25,-6,-2,8,4,0,-2,-1,-1,-1,-1,1,-1
KR_6758946518,420,0,2,-4,11,1,2,3,-1,4,3,4,2,6,4,1,5,3,0,-3,0,-10,-8,-5,-1,6,-3,0,0,1,-1,0,1,5,-1
KR_6671151458,420,-3,24,-18,-12,-3,5,2,-4,7,3,-2,5,3,-1,2,1,-2,2,0,0,10,-7,0,-3,3,0,0,1,-1,0,-1,-1,6,-1
KR_6756659959,440,2,11,-27,8,5,0,5,6,1,7,0,2,2,0,3,3,-3,3,0,0,-7,11,0,-9,9,16,0,1,-1,1,1,1,5,-1
KR_6701798512,420,-2,-12,-20,-9,-1,2,1,2,2,4,0,4,4,-8,8,0,-2,2,0,-1,2,13,0,-5,5,-2,0,0,-1,0,-1,-1,6,-1
KR_6703106865,420,-2,-13,-39,-4,7,0,7,1,1,2,-1,2,1,-6,6,0,-5,6,-1,1,10,-12,1,-4,3,1,0,-1,-1,-1,1,1,4,-1
KR_6654613270,420,-2,18,-6,0,-1,1,0,0,2,2,1,1,2,0,2,2,0,1,-1,0,-3,-51,3,-8,5,4,0,-1,1,1,-1,-1,1,-1
KR_6197058818,420,2,-52,10,3,3,2,5,0,1,1,2,0,2,-2,4,2,0,1,-1,0,-8,20,3,-9,6,6,0,0,1,-1,0,1,3,-1
KR_6672731868,420,-7,-52,-31,-11,0,3,3,-5,5,0,-3,4,1,-4,5,1,1,0,-1,0,12,-4,-2,-3,5,2,0,-1,-1,-1,-1,-1,6,-1
KR_6744602946,420,-2,-7,3,-5,-1,2,1,-5,7,2,3,4,7,-3,6,3,1,1,-2,0,9,-23,-2,-5,7,8,0,2,-1,1,1,1,6,-1
KR_6650905924,420,-6,-162,-35,-12,-7,7,0,-1,4,3,0,2,2,-3,3,0,-1,1,0,-1,12,-6,-3,-3,6,2,0,-1,-1,-1,-1,-1,2,-1
KR_6763051170,420,-1,-1,-7,4,-3,4,1,-1,3,2,5,0,5,5,1,6,-2,3,-1,2,-11,37,4,-8,4,2,0,1,-1,-1,1,1,4,-1
KR_6757101602,420,-3,-93,16,-3,-3,3,0,-4,4,0,0,3,3,5,2,7,-1,3,-2,0,-3,0,1,-5,4,1,0,0,0,0,0,-1,0,-1
KR_6704761722,420,-5,-96,-32,-10,-3,8,5,-2,3,1,-8,8,0,3,1,4,0,0,0,-1,9,3,3,-5,2,1,0,-1,-1,-1,-1,-1,5,-1
KR_6756155569,420,0,-49,26,4,1,1,2,1,3,4,1,1,2,-3,3,0,4,0,-4,-1,-5,-13,-1,-3,4,1,0,0,1,-1,-1,-1,3,-1
KR_6698497041,420,-4,-74,29,-20,-6,7,1,-4,5,1,3,1,4,-11,12,1,-2,2,0,-1,27,5,-2,-4,6,0,0,-2,-1,-1,-1,-1,6,-1
KR_6762251926,420,-2,42,14,-9,0,5,5,-3,3,0,-3,4,1,-3,3,0,0,0,0,0,12,4,0,-4,4,2,0,-2,-1,-1,-1,1,1,-1
KR_6763957990,420,0,17,-8,-1,-4,5,1,-2,2,0,2,1,3,1,0,1,2,0,-2,0,5,4,0,-4,4,4,0,1,1,-1,1,-1,1,-1
KR_6622696636,420,0,6,-24,-3,-2,2,0,-1,4,3,-2,2,0,0,3,3,2,3,-5,-1,10,303,2,-7,5,2,0,1,-1,1,1,-1,3,-1
KR_6763633061,420,0,-13,7,0,1,2,3,2,1,3,1,2,3,-2,3,1,-2,2,0,-1,1,-12,-4,-2,6,-8,0,-2,-1,-1,-1,-1,2,-1
KR_6704600391,420,-2,68,-27,-8,-1,1,0,-5,7,2,-1,4,3,0,1,1,-1,1,0,0,5,6,5,-7,2,3,0,0,-1,-1,-1,-1,2,-1
KR_6761152301,420,-1,-23,-3,-6,-1,5,4,-1,1,0,-1,4,3,-4,5,1,1,1,-2,-1,5,0,-2,-4,6,-1,0,0,1,-1,1,-1,3,-1
KR_6690827286,420,2,-3,-4,-2,-1,2,1,-2,3,1,-1,2,1,0,1,1,2,0,-2,0,-4,-133,-1,-5,6,-1,0,-2,-1,-1,-1,-1,3,-1
KR_6724462358,420,-4,-201,19,-8,-5,6,1,-5,7,2,0,2,2,-1,3,2,3,0,-3,0,0,19,-2,-3,5,2,0,-2,-1,1,-1,-1,5,-1
KR_6692068953,420,-1,-45,-8,-2,-2,3,1,-4,6,2,-1,1,0,7,1,8,-2,3,-1,-1,2,-35,-4,-3,7,-17,0,0,1,-1,-1,-1,2,-1
KR_6684257037,420,-4,-27,-2,-5,2,5,7,-4,5,1,0,1,1,-2,6,4,-1,1,0,0,12,-6,1,-4,3,1,0,-1,1,1,1,-1,5,-1
KR_6674298885,420,-8,-97,-23,-14,-3,5,2,-4,6,2,0,2,2,-7,7,0,0,1,-1,-1,7,2,-1,-3,4,6,0,-2,-1,-1,-1,-1,3,-1
KR_6761772736,420,-1,-41,22,-10,-1,3,2,0,3,3,-3,4,1,-5,7,2,-1,1,0,-2,15,6,-3,-4,7,9,0,1,-1,-1,-1,-1,6,-1
KR_6745708690,420,4,90,29,1,2,1,3,-4,6,2,4,1,5,0,2,2,-1,1,0,1,7,-158,2,-6,4,1,0,0,1,-1,0,1,1,-1
KR_6743371447,420,-2,-69,0,-2,1,0,1,-2,4,2,0,3,3,-1,2,1,0,0,0,1,-3,-36,2,-6,4,-14,0,-2,1,-1,-1,1,6,-1
KR_6752401495,420,-5,-13,-23,-14,-3,3,0,-2,2,0,-3,6,3,-4,4,0,-2,2,0,0,19,2,-6,0,6,2,0,-3,-1,-1,-1,-1,6,-1
KR_6722589715,440,-1,-73,-14,-6,1,0,1,3,1,4,-1,3,2,-7,9,2,-2,2,0,-1,5,-9,-4,-1,5,1,0,0,-1,-1,-1,-1,4,-1
KR_6746178241,420,1,-11,-29,6,-1,2,1,-3,5,2,0,3,3,4,2,6,6,1,-7,-1,-8,-11,-6,-2,8,-3,0,1,-1,1,1,-1,1,-1
KR_6763835057,420,1,-16,-34,-5,1,1,2,-3,5,2,1,1,2,-3,3,0,-1,1,0,-2,4,140,4,-7,3,3,0,0,-1,1,0,-1,3,-1
KR_6757124498,440,0,-15,35,-2,9,3,12,-3,3,0,-1,1,0,-3,4,1,-4,5,-1,0,-6,-3,3,-9,6,5,0,-1,1,-1,-1,1,1,-1
KR_6740986505,420,-1,28,4,-3,-1,4,3,4,2,6,-2,2,0,-4,4,0,0,1,-1,0,8,-3,-1,-1,2,1,0,0,-1,0,-1,-1,5,-1
KR_6717446643,420,0,54,12,-6,-2,4,2,1,3,4,-3,3,0,-1,4,3,-1,2,-1,0,2,-281,-4,-4,8,-3,0,-1,-1,-1,1,-1,1,-1
KR_6759540575,420,-4,-26,-24,-1,-1,2,1,7,0,7,-8,8,0,1,1,2,0,0,0,0,-4,-14,-2,-1,3,1,0,0,-1,1,0,1,5,-1
KR_6749714461,440,-3,-58,2,-21,-6,6,0,-2,4,2,-2,4,2,-10,13,3,-1,2,-1,0,11,-7,1,-4,3,0,0,-3,-1,1,-1,-1,1,-1
KR_6751543914,440,-2,-45,-29,-8,-1,2,1,0,1,1,-1,1,0,0,3,3,-6,7,-1,0,16,142,3,-9,6,3,0,0,-1,-1,-1,1,5,-1
KR_6756932798,420,-2,27,-20,-4,-4,7,3,-2,3,1,0,1,1,2,1,3,0,2,-2,0,4,-104,-5,-3,8,-2,0,-1,1,-1,-1,-1,4,-1
KR_6763307561,420,1,16,28,3,-3,4,1,0,2,2,0,0,0,5,1,6,1,0,-1,0,-2,-389,3,-7,4,0,0,-2,1,-1,-1,-1,1,-1
KR_6655697110,420,0,-1,-4,-6,0,1,1,2,2,4,0,0,0,-9,10,1,1,2,-3,1,2,0,1,-6,5,-6,0,-1,1,-1,-1,1,1,-1
KR_6620546995,420,-1,-56,3,-5,-1,3,2,1,3,4,0,3,3,0,2,2,-5,5,0,-1,8,-42,1,-6,5,-10,0,0,-1,1,0,-1,2,-1
KR_6764475876,420,-5,-105,-48,-14,-1,3,2,-4,4,0,-2,2,0,-8,8,0,1,0,-1,0,5,-2,-1,-6,7,5,0,0,-1,-1,0,-1,4,-1
KR_6746380947,420,-3,-43,-10,-11,-1,5,4,-3,6,3,1,2,3,-7,8,1,-1,1,0,0,10,-6,2,-4,2,-2,0,-3,-1,1,-1,-1,5,-1
KR_6681831304,420,4,60,-36,6,6,1,7,3,0,3,1,0,1,-3,4,1,-1,2,-1,0,-6,-37,4,-8,4,0,0,1,-1,1,1,-1,4,-1
KR_6724417415,420,-2,-37,-4,-3,-6,6,0,3,2,5,2,0,2,0,0,0,-2,5,-3,0,3,-7,2,-6,4,0,0,0,-1,1,0,-1,4,-1
KR_6764674683,440,-2,-42,-13,-1,1,0,1,0,1,1,0,0,0,-2,5,3,0,1,-1,0,2,22,2,-5,3,5,0,0,1,-1,-1,1,2,-1
KR_6759987540,420,-3,-55,-8,-2,-3,4,1,1,1,2,0,0,0,1,2,3,-1,2,-1,0,-4,10,-1,-4,5,-1,0,-1,-1,1,-1,1,3,-1
KR_6764508296,420,-2,-60,-4,-7,-3,3,0,2,1,3,-1,2,1,-5,6,1,0,2,-2,1,2,-1,0,-7,7,-1,0,0,1,-1,0,1,6,-1
KR_6675679825,420,-1,-29,13,-6,0,1,1,2,3,5,-2,2,0,-6,7,1,0,0,0,-1,6,4,-2,-2,4,-3,0,-1,-1,0,-1,-1,4,-1
KR_6761588814,420,-2,-21,-4,-2,1,1,2,-3,3,0,-3,3,0,1,1,2,2,0,-2,0,2,0,-2,-2,4,-3,0,0,1,-1,0,1,4,-1
KR_6665628809,420,-5,-53,7,-13,-1,3,2,-2,6,4,-6,6,0,1,2,3,-5,6,-1,0,9,-118,-4,-3,7,1,0,-2,1,-1,-1,1,3,-1
KR_6683375633,420,2,5,36,2,3,0,3,-1,3,2,-1,2,1,1,1,2,0,0,0,0,2,12,-1,-5,6,-1,0,-1,1,0,-1,1,4,-1
KR_6759477252,420,0,-26,-4,-5,0,2,2,0,1,1,-6,7,1,3,3,6,-2,2,0,-2,4,-48,-3,-1,4,-4,0,-1,-1,-1,-1,-1,3,-1
KR_6733191881,420,-1,0,0,-4,0,2,2,0,3,3,1,0,1,1,6,7,-6,8,-2,0,11,28,2,-6,4,0,0,-1,-1,1,-1,-1,6,-1
KR_6722136970,420,-1,-23,0,-5,-2,5,3,-3,3,0,1,1,2,-2,4,2,1,1,-2,-2,9,4,-1,-3,4,1,0,0,-1,1,0,-1,2,-1
KR_6745568776,420,-2,-8,2,-4,-7,7,0,-3,4,1,7,1,8,-1,2,1,0,0,0,1,0,20,-1,-3,4,0,0,0,1,-1,0,1,5,-1
KR_6718911577,420,-5,-16,8,-12,-2,3,1,-1,3,2,-1,2,1,-8,9,1,0,2,-2,0,10,-35,-3,-2,5,2,0,0,-1,-1,-1,-1,1,-1
KR_6649031978,420,1,1,-30,5,2,1,3,2,1,3,-2,3,1,6,2,8,-3,3,0,0,-4,-7,-2,-4,6,-2,0,0,-1,-1,-1,-1,6,-1
KR_6757444458,420,-2,-53,21,-2,-3,5,2,5,1,6,0,0,0,-4,6,2,0,0,0,0,0,-1,-5,-3,8,-2,0,-2,-1,1,-1,1,4,-1
KR_6644398793,420,1,8,19,5,-3,3,0,2,1,3,1,2,3,6,1,7,-1,1,0,0,-4,1,1,-5,4,-7,0,0,0,1,0,1,0,-1
KR_6760171595,420,-4,-38,12,-5,-4,5,1,2,0,2,1,0,1,-3,5,2,-1,1,0,0,1,-7,-5,-1,6,2,0,0,1,1,0,1,6,-1
KR_6741456901,420,1,-29,4,3,4,0,4,-4,6,2,-1,1,0,4,1,5,0,1,-1,0,-3,-12,-4,-2,6,-4,0,1,-1,-1,-1,1,2,-1
KR_6700154555,420,-3,-14,-12,-7,1,0,1,0,2,2,-3,3,0,-2,6,4,-3,4,-1,0,10,-5,1,-6,5,2,0,0,1,1,0,-1,5,-1
KR_6738001295,420,-2,-117,-5,3,2,1,3,0,5,5,2,4,6,0,1,1,-1,1,0,0,3,38,-4,-1,5,-2,0,-1,-1,1,-1,-1,1,-1
KR_6760573565,420,-2,16,4,-2,-3,3,0,1,2,3,1,3,4,-1,4,3,0,0,0,0,-1,-2,1,-5,4,-1,0,1,-1,1,1,-1,5,-1
KR_6759351062,420,-1,-37,-34,-6,-5,6,1,0,6,6,-6,6,0,3,4,7,2,1,-3,-2,-2,-2,-1,-3,4,2,0,-2,-1,-1,-1,-1,1,-1
KR_6762902946,420,2,22,9,6,2,0,2,1,1,2,3,2,5,-2,3,1,2,0,-2,0,0,-18,-8,-4,12,-6,0,-1,-1,-1,-1,-1,1,-1
KR_6717468711,420,-1,-28,-3,0,-1,4,3,-6,7,1,2,1,3,6,0,6,-1,2,-1,0,-4,-5,-3,-3,6,-1,0,0,-1,1,0,1,1,-1
KR_6747817140,420,-2,10,-31,-12,1,2,3,-5,9,4,-2,4,2,-6,6,0,0,1,-1,0,4,5,0,-4,4,0,0,0,0,1,0,-1,0,-1
KR_6756615693,420,-4,-38,-16,-12,1,1,2,-6,6,0,-6,9,3,-2,5,3,1,0,-1,1,4,2,0,-3,3,0,0,-1,1,-1,-1,1,5,-1
KR_6734133033,420,-4,-69,-6,-6,-3,5,2,2,3,5,-1,4,3,-2,5,3,-2,3,-1,0,6,2,4,-8,4,0,0,0,1,1,1,1,2,-1
KR_6648772699,420,-4,-57,-28,-7,2,0,2,-1,3,2,0,3,3,-5,5,0,-3,3,0,0,9,-413,-4,-1,5,0,0,-2,-1,1,-1,-1,4,-1
KR_6758542858,420,-1,-45,7,-6,-2,3,1,1,1,2,-4,6,2,0,1,1,-1,3,-2,0,2,10,-1,-3,4,-1,0,-2,-1,-1,-1,-1,1,-1
KR_6762246999,420,0,-19,5,0,0,1,1,3,2,5,-2,5,3,-2,2,0,1,0,-1,0,-6,129,-4,-4,8,0,0,0,1,1,0,1,6,-1
KR_6753858204,420,-2,-63,69,-7,-2,2,0,3,2,5,-7,10,3,1,1,2,-2,3,-1,0,4,8,-2,-2,4,-1,0,-2,-1,-1,-1,-1,3,-1
KR_6732641255,440,5,62,11,10,3,1,4,6,1,7,-3,4,1,3,0,3,1,0,-1,0,-6,184,3,-6,3,5,0,2,1,-1,1,1,5,-1
KR_6714331448,420,-1,-90,-1,-4,0,1,1,-5,6,1,0,1,1,1,1,2,0,0,0,0,12,-2,-4,-5,9,-1,0,0,-1,1,0,1,5,-1
KR_6745598333,420,5,115,-16,11,1,1,2,1,1,2,4,1,5,6,1,7,-1,2,-1,0,-5,-5,0,-3,3,0,0,0,1,0,0,1,2,-1
KR_6727855630,420,-4,-100,-19,-14,-1,2,1,-2,4,2,-1,1,0,-9,11,2,-1,1,0,0,8,-3,1,-1,0,2,0,0,-1,-1,0,-1,5,-1
KR_6763565230,440,-5,-32,-32,-9,-2,3,1,-4,4,0,-3,5,2,0,2,2,0,3,-3,0,4,-7,-4,-4,8,-6,0,0,1,0,0,-1,2,-1
KR_6732529397,420,-4,-91,-16,-4,0,1,1,-2,5,3,-1,2,1,-3,5,2,2,1,-3,0,3,33,-3,-5,8,2,0,0,-1,-1,-1,1,1,-1
KR_6647986348,420,-2,-22,-4,0,-2,2,0,-2,3,1,5,0,5,0,2,2,-1,1,0,0,3,78,0,-6,6,-2,0,0,0,-1,0,-1,0,-1
KR_6739538170,420,3,-57,-12,-1,3,1,4,0,3,3,3,1,4,-5,5,0,-2,2,0,0,11,3,4,-9,5,8,0,0,-1,1,1,-1,4,-1
KR_6759840071,420,0,-19,21,-3,-5,6,1,-5,9,4,3,2,5,4,4,8,0,1,-1,0,2,-3,-1,-5,6,1,0,2,-1,1,1,1,6,-1
