matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6724186006,420,-1,1,11,-12,-7,8,1,0,3,3,0,1,1,-3,5,2,-2,3,1,-1,-13,-2,-4,-1,5,-5,0,0,-1,1,1,-1,3,-1
KR_6598672154,420,-4,-66,-32,-8,-1,2,1,-5,7,2,0,7,7,0,2,2,-2,3,1,1,-5,-8,-3,-4,7,4,0,-2,-1,-1,-1,1,1,-1
KR_6755493935,420,-1,37,-12,5,-4,4,0,2,1,3,2,4,6,5,3,8,0,1,1,0,14,-1,-2,-3,5,-5,0,0,1,0,1,1,3,-1
KR_6770461379,420,-2,-104,4,-8,-2,2,0,-2,3,1,0,1,1,-4,7,3,0,0,0,0,-6,-4,0,-5,5,-3,0,0,1,-1,0,-1,3,-1
KR_6761993304,420,-6,-71,-21,-10,-6,7,1,-4,4,0,0,2,2,0,0,0,0,1,1,-1,-7,143,3,-4,1,-3,0,-2,-1,-1,-1,-1,3,-1
KR_6736120978,420,-2,-11,-12,-4,0,1,1,-6,7,1,2,2,4,1,2,3,-1,2,1,0,-4,-5,5,-8,3,0,0,0,-1,1,1,-1,5,-1
KR_6756879153,440,3,24,-4,8,0,2,2,0,5,5,0,1,1,6,1,7,2,1,3,0,2,7,2,-5,3,5,0,1,1,-1,1,-1,5,-1
KR_6730871837,420,-3,-16,-30,-6,-3,5,2,0,2,2,1,1,2,-4,6,2,0,1,1,0,-13,238,-2,-1,3,-24,0,-1,-1,-1,-1,-1,6,-1
KR_6719651642,440,-5,-58,-40,-9,-1,1,0,-1,4,3,-2,3,1,-5,6,1,0,1,1,0,-15,201,2,-7,5,-9,0,0,-1,-1,0,-1,4,-1
KR_6740761390,440,2,-17,0,1,-3,5,2,2,2,4,-1,3,2,1,0,1,2,1,3,0,5,5,-4,-2,6,-3,0,0,1,1,0,-1,6,-1
KR_6738836436,420,-2,-1,-19,-4,-5,5,0,1,2,3,-5,6,1,5,0,5,0,2,2,4,7,-33,1,-7,6,4,0,-1,1,-1,-1,1,1,-1
KR_6761820721,420,-4,-88,-6,-7,-1,5,4,0,4,4,-6,6,0,-1,3,2,1,0,1,0,-4,-8,-2,-4,6,4,0,-1,0,-1,-1,1,0,-1
KR_6764365471,420,-3,25,-4,-4,0,0,0,3,1,4,-3,4,1,-4,4,0,0,1,1,0,-4,48,-6,-3,9,1,0,0,1,-1,0,-1,2,-1
KR_6767934636,420,-3,70,-21,-9,1,0,1,-7,8,1,-3,3,0,2,0,2,-2,3,1,0,-20,-14,-3,-4,7,-1,0,0,-1,1,-1,-1,1,-1
KR_6739125277,440,4,24,4,1,2,2,4,-2,3,1,-1,1,0,-1,2,1,3,0,3,0,-1,-9,0,-4,4,-3,0,0,0,0,0,-1,0,-1
KR_6650051784,420,-2,-60,-24,-5,-3,3,0,-2,4,2,-3,3,0,3,0,3,0,1,1,0,-1,4,1,-7,6,-4,0,-1,0,-1,-1,-1,0,-1
KR_6694423550,420,-2,-86,5,-5,0,3,3,-1,3,2,-1,4,3,-3,4,1,0,0,0,0,0,2,-1,-4,5,-4,0,-3,1,-1,-1,-1,6,-1
KR_6608000514,420,-4,-33,18,-7,-2,2,0,2,1,3,-2,3,1,-4,4,0,-1,1,0,0,-9,-22,1,-8,7,-4,0,0,1,1,-1,1,2,-1
KR_6768832800,420,-4,9,-40,-12,2,0,2,-3,5,2,-2,3,1,-5,7,2,-4,5,1,0,-12,38,-1,-4,5,-27,0,0,1,1,0,1,3,-1
KR_6752299082,420,3,30,20,6,1,2,3,1,2,3,1,1,2,3,1,4,0,1,1,0,0,4,4,-6,2,-2,0,0,1,-1,1,1,3,-1
KR_6762316738,420,-3,-35,-12,-4,-3,5,2,-2,3,1,2,1,3,-1,1,0,0,1,1,0,-4,60,1,-7,6,-10,0,-1,1,-1,-1,-1,5,-1
KR_6769958453,440,-5,16,-20,-4,1,0,1,1,1,2,-2,2,0,-3,3,0,-1,3,2,1,-3,-8,0,-3,3,-1,0,-2,-1,-1,-1,1,4,-1
KR_6662878051,420,-4,-15,-3,-2,-4,4,0,0,3,3,3,1,4,2,5,7,-3,4,1,-1,10,-30,4,-8,4,1,0,0,-1,1,0,-1,5,-1
KR_6764459026,420,-6,-54,-20,-9,1,1,2,0,2,2,-2,3,1,-9,9,0,1,0,1,0,-7,-21,3,-8,5,1,0,0,-1,0,0,-1,4,-1
KR_6740838351,440,-3,7,-28,-8,1,2,3,-1,2,1,-2,4,2,-2,5,3,-4,4,0,0,-10,-17,-5,-2,7,1,0,-1,-1,-1,-1,-1,5,-1
KR_6552307803,420,-3,-31,1,-11,-2,4,2,-3,4,1,0,1,1,-3,3,0,-3,3,0,0,-15,6,5,-11,6,-1,0,0,-1,1,0,-1,6,-1
KR_6504103714,420,-6,47,-59,-12,-4,4,0,-7,7,0,-1,2,1,1,1,2,-1,1,0,0,-5,3,7,-9,2,-1,0,0,-1,-1,0,-1,4,-1
KR_6655844519,420,-4,-6,-11,-10,1,0,1,-7,9,2,0,2,2,1,0,1,-5,8,3,0,-16,0,-5,-3,8,-2,0,0,-1,-1,-1,-1,4,-1
KR_6756000401,420,-6,-79,3,-14,0,1,1,-4,8,4,-4,5,1,-6,6,0,0,0,0,0,-23,-1,2,-8,6,0,0,0,-1,-1,-1,-1,4,-1
KR_6656149619,420,2,-48,-24,3,-2,3,1,-1,3,2,6,0,6,-1,6,5,1,3,4,0,0,-41,-3,-2,5,27,0,-2,-1,-1,-1,-1,5,-1
KR_6769241550,420,1,39,-1,5,1,3,4,-1,1,0,3,1,4,0,3,3,2,3,5,1,-2,3,4,-5,1,-5,0,1,-1,1,1,-1,6,-1
KR_6730522124,440,-3,-14,12,-12,-2,3,1,-7,9,2,2,0,2,-4,4,0,-1,2,1,0,-10,294,-2,-6,8,-3,0,-1,1,1,-1,-1,5,-1
KR_6771187434,420,-4,2,20,-15,1,1,2,-3,5,2,-6,7,1,-9,10,1,2,3,5,0,-23,-4,-3,-5,8,-1,0,-2,1,-1,-1,-1,5,-1
KR_6761779372,440,0,-6,35,-3,1,2,3,-1,5,4,1,4,5,-1,4,3,-3,4,1,-1,-4,0,-3,-6,9,6,0,-1,-1,1,-1,-1,1,-1
KR_6723791704,420,-2,-9,-27,12,0,1,1,-3,3,0,2,1,3,11,1,12,2,0,2,0,11,5,0,-4,4,2,0,-1,-1,1,-1,1,4,-1
KR_6749063483,420,3,45,-5,8,-1,1,0,0,3,3,3,1,4,1,4,5,5,1,6,1,10,-4,1,-11,10,3,0,0,-1,1,0,1,5,-1
KR_6735498369,420,-3,-13,-41,-7,2,1,3,0,3,3,-3,5,2,-4,6,2,-2,4,2,-1,-14,14,-1,-4,5,0,0,-2,-1,-1,-1,-1,6,-1
KR_6758897461,420,-2,-23,-16,-6,-2,3,1,3,1,4,-2,8,6,-5,9,4,0,0,0,0,-10,-275,2,-6,4,-3,0,0,-1,1,0,1,1,-1
KR_6729324486,420,1,35,8,5,0,1,1,3,1,4,0,1,1,2,4,6,0,1,1,1,7,-8,0,-6,6,2,0,1,-1,1,1,1,5,-1
KR_6749301152,440,-4,-18,5,-13,-5,5,0,-1,3,2,-6,6,0,-1,4,3,0,4,4,0,-18,-5,-4,-4,8,4,0,-1,1,0,-1,-1,3,-1
KR_6739278970,420,4,-42,12,2,2,2,4,1,2,3,1,3,4,-1,2,1,-1,2,1,0,-1,-44,2,-6,4,21,0,1,-1,1,1,1,6,-1
KR_6755300004,440,-1,-39,7,-7,1,1,2,-3,3,0,-1,1,0,-4,4,0,0,0,0,0,-8,-4,3,-8,5,2,0,-2,0,-1,-1,-1,0,-1
KR_6762433128,420,-2,66,20,-6,-2,2,0,-3,5,2,0,4,4,1,1,2,-2,2,0,1,-10,-7,-3,-1,4,0,0,-1,-1,1,-1,1,5,-1
KR_6748549756,420,-6,-72,-25,-15,0,2,2,-4,5,1,-4,5,1,-1,3,2,-6,7,1,0,-5,-9,-1,-3,4,-4,0,-2,-1,-1,-1,-1,3,-1
KR_6758217958,420,1,13,-6,-3,2,0,2,-2,2,0,0,2,2,1,1,2,-4,4,0,-3,-13,11,-1,-3,4,-4,0,1,-1,1,1,-1,1,-1
KR_6718910147,420,-2,-44,24,-7,-2,3,1,-4,4,0,-4,4,0,2,0,2,1,0,1,0,-2,-1,-2,-2,4,0,0,-1,1,-1,-1,1,2,-1
KR_6655416663,420,-4,-44,-36,-10,1,0,1,-7,8,1,-1,4,3,-1,1,0,-2,5,3,-1,-12,-14,-3,-4,7,1,0,-1,-1,-1,-1,-1,1,-1
KR_6743868991,440,-4,-37,-37,-11,-5,5,0,0,1,1,-4,5,1,-3,3,0,1,0,1,0,-2,9,1,-4,3,-3,0,0,-1,-1,0,-1,4,-1
KR_6757712495,420,2,8,10,-3,-3,5,2,-6,6,0,3,2,5,2,1,3,1,0,1,0,0,-369,-4,-5,9,-1,0,-3,-1,-1,-1,-1,5,-1
KR_6768740172,420,1,3,7,3,3,1,4,-8,8,0,4,0,4,3,0,3,1,0,1,0,0,200,0,-3,3,2,0,0,-1,1,0,1,4,-1
KR_6750024902,420,-4,-29,-15,-6,-5,6,1,-1,5,4,-2,4,2,-1,3,2,3,0,3,2,-7,-1,-4,-2,6,-1,0,-1,-1,-1,-1,1,2,-1
KR_6743392542,420,-3,-108,7,-5,3,0,3,1,2,3,-3,5,2,-6,7,1,0,1,1,0,-4,-93,1,-6,5,-3,0,-2,-1,1,-1,1,1,-1
KR_6739673939,420,-6,-53,-32,-6,-6,7,1,-2,4,2,4,0,4,0,1,1,-2,2,0,0,-6,-11,-1,-4,5,0,0,-2,1,-1,-1,-1,6,-1
KR_6713977553,420,-5,-64,-12,-8,-3,3,0,0,3,3,1,0,1,-5,5,0,-1,1,0,0,-10,-12,-3,-4,7,-1,0,-2,-1,1,-1,-1,4,-1
KR_6753615657,440,-2,11,1,-6,-3,3,0,-3,7,4,1,1,2,1,2,3,-2,3,1,0,-12,-9,-1,-4,5,-1,0,0,-1,-1,-1,-1,1,-1
KR_6764605302,420,-1,7,4,5,3,0,3,5,0,5,-5,5,0,1,1,2,1,0,1,0,9,6,0,-5,5,9,0,-1,1,-1,-1,1,2,-1
KR_6747313529,420,-4,-67,-37,-4,-6,7,1,1,1,2,-1,1,0,1,1,2,1,0,1,0,-3,-6,-2,-3,5,-4,0,0,-1,-1,0,1,6,-1
KR_6701378509,420,-5,-50,8,-8,-7,7,0,0,2,2,1,1,2,-2,3,1,0,3,3,0,-2,0,-1,-4,5,-4,0,0,-1,1,-1,1,4,-1
KR_6641987452,420,-4,-75,-20,-5,0,1,1,-4,5,1,1,2,3,-2,8,6,0,2,2,0,-8,1,-2,-4,6,-2,0,-1,1,1,1,-1,4,-1
KR_6676794738,420,-3,1,-1,-3,3,0,3,-3,6,3,1,1,2,-3,6,3,-1,2,1,0,-4,0,2,-9,7,-6,0,0,-1,1,0,-1,2,-1
KR_6750352358,420,0,54,-28,-1,1,2,3,0,1,1,0,3,3,-4,5,1,2,0,2,0,-4,8,-1,-3,4,3,0,-1,-1,-1,-1,-1,4,-1
KR_6767403781,420,-7,-54,-57,-14,-5,6,1,-4,6,2,-7,7,0,2,3,5,0,0,0,-2,-7,7,2,-9,7,-9,0,-2,-1,-1,-1,-1,3,-1
KR_6716419153,420,-5,-30,-37,-9,-1,3,2,-4,5,1,-5,5,0,1,2,3,0,1,1,0,-6,-4,3,-3,0,-2,0,-1,1,1,-1,1,4,-1
KR_6707382141,420,-1,-69,-20,0,1,2,3,-2,3,1,3,1,4,-5,5,0,3,0,3,-1,1,-1,-3,-2,5,-1,0,0,-1,1,-1,-1,2,-1
KR_6762439285,420,-1,-47,12,-5,2,2,4,3,1,4,-4,6,2,-3,5,2,-3,5,2,0,-4,17,1,-5,4,-5,0,-1,-1,-1,-1,-1,3,-1
KR_6736379040,420,-2,21,-10,-3,-4,6,2,2,1,3,1,1,2,-3,3,0,1,0,1,0,-3,2,2,-6,4,2,0,0,-1,-1,0,1,3,-1
KR_6726775833,420,1,47,2,0,-4,4,0,0,5,5,-1,4,3,4,2,6,1,1,2,0,11,-4,-2,-2,4,-2,0,0,-1,-1,0,1,2,-1
KR_6760217173,420,-2,-13,-8,-9,-2,3,1,0,4,4,-2,4,2,-5,6,1,0,0,0,0,-8,4,5,-8,3,-1,0,-1,-1,-1,-1,-1,1,-1
KR_6762633759,420,3,-7,-3,7,4,0,4,4,0,4,-1,1,0,0,0,0,0,0,0,0,4,-11,0,-4,4,2,0,0,1,-1,0,1,1,-1
KR_6698994183,420,-2,-43,-4,1,-1,1,0,2,5,7,-1,1,0,0,0,0,1,0,1,1,3,7,0,-5,5,3,0,0,-1,1,0,1,3,-1
KR_6759594894,440,-1,-5,32,-3,1,3,4,1,1,2,0,3,3,-5,8,3,0,2,2,0,1,-3,2,-8,6,5,0,0,-1,-1,0,1,4,-1
KR_6762459107,420,-2,-8,-43,-6,1,2,3,-1,2,1,-3,3,0,-1,4,3,-2,3,1,0,-5,5,4,-7,3,-9,0,0,-1,1,1,1,6,-1
KR_6754092189,420,3,4,-8,7,2,0,2,2,1,3,3,4,7,0,3,3,0,0,0,0,5,-5,-1,-5,6,1,0,0,-1,-1,0,-1,2,-1
KR_6748845560,420,-4,-53,-12,-5,-1,1,0,0,1,1,-2,4,2,-1,4,3,-1,2,1,0,-10,8,-1,-1,2,-1,0,0,-1,-1,0,1,3,-1
KR_6764528840,420,-3,-15,4,-13,1,1,2,-7,8,1,2,2,4,-8,9,1,-1,3,2,-3,-16,-2,-2,-2,4,-5,0,-1,-1,0,-1,-1,1,-1
KR_6760159475,420,1,16,-3,4,0,0,0,1,2,3,2,2,4,3,1,4,-2,2,0,0,7,-20,0,-5,5,1,0,0,0,-1,0,1,0,-1
KR_6759304244,420,0,-12,-10,0,0,2,2,0,6,6,-2,2,0,3,2,5,-1,2,1,0,7,-2,-4,-7,11,1,0,1,-1,1,1,-1,3,-1
KR_6739161791,420,-4,-58,-12,-8,0,0,0,-2,3,1,0,1,1,-4,5,1,-2,2,0,0,-5,-13,2,-7,5,-3,0,0,-1,-1,0,-1,4,-1
KR_6756553268,420,-1,-24,8,-1,1,0,1,-1,3,2,-3,5,2,4,1,5,-2,5,3,0,0,-21,2,-6,4,-3,0,-1,-1,-1,-1,-1,5,-1
KR_6729128520,420,0,-9,-17,3,3,0,3,1,4,5,-5,6,1,4,2,6,0,0,0,0,0,148,2,-6,4,-4,0,1,-1,1,1,1,3,-1
KR_6749786415,420,-1,-23,-8,1,-1,2,1,3,2,5,1,0,1,-3,3,0,1,1,2,0,4,5,0,-4,4,-4,0,0,-1,0,0,1,3,-1
KR_6767252891,420,-2,-11,16,-7,-4,5,1,0,1,1,6,1,7,-9,13,4,0,0,0,1,-9,2,-1,-3,4,-4,0,0,-1,1,1,1,6,-1
KR_6767240230,440,2,25,21,1,-1,2,1,8,2,10,0,1,1,-2,4,2,-4,6,2,1,3,4,-1,-5,6,-2,0,-1,0,-1,-1,1,0,-1
KR_6697878489,420,-1,-66,12,-1,-2,3,1,2,2,4,-6,6,0,5,0,5,0,1,1,0,5,-9,-3,-3,6,0,0,-1,1,-1,-1,1,2,-1
KR_6740164710,420,-8,-94,-19,-13,-4,4,0,-2,5,3,-3,3,0,-2,4,2,-2,2,0,0,-12,-11,-1,-4,5,-5,0,-3,-1,-1,-1,-1,4,-1
KR_6683482895,420,-4,-43,5,-10,-2,3,1,-2,3,1,-2,3,1,-3,5,2,-1,2,1,0,-8,0,-3,-5,8,0,0,-1,1,-1,-1,-1,1,-1
KR_6768809319,420,-3,-12,-30,-4,-1,2,1,-6,8,2,0,2,2,2,2,4,1,1,2,2,-5,27,8,-12,4,-3,0,-1,-1,-1,-1,1,2,-1
KR_6741326514,420,-1,8,-4,0,-1,2,1,-3,6,3,-1,3,2,5,0,5,0,1,1,1,1,10,2,-8,6,0,0,0,1,-1,-1,1,3,-1
KR_6749362606,420,-3,-18,-23,-4,-4,6,2,6,1,7,-4,5,1,-1,5,4,-1,1,0,0,2,-51,-3,-5,8,22,0,-1,0,-1,-1,-1,0,-1
KR_6761684788,420,2,83,4,3,0,1,1,-5,6,1,-1,3,2,7,5,12,2,1,3,0,-10,-12,-2,-3,5,7,0,1,1,1,1,-1,1,-1
KR_6732317064,420,2,18,-20,7,0,4,4,4,3,7,2,1,3,1,1,2,0,0,0,0,0,8,1,-4,3,1,0,0,-1,-1,0,-1,4,-1
KR_6753647030,440,-1,8,-24,1,-1,4,3,0,3,3,3,1,4,0,4,4,-1,3,2,0,5,36,-3,0,3,-13,0,0,-1,0,0,1,3,-1
KR_6742647810,420,2,9,22,-1,5,2,7,-3,4,1,-3,3,0,-1,1,0,1,2,3,-1,-6,-46,4,-6,2,1,0,1,-1,-1,1,-1,4,-1
KR_6757323689,420,1,-58,1,11,2,0,2,6,1,7,2,0,2,0,2,2,1,2,3,-1,8,-1,5,-6,1,2,0,-1,-1,1,-1,-1,5,-1
KR_6728060647,420,0,65,12,-2,0,0,0,0,1,1,0,4,4,-5,5,0,3,0,3,0,-6,9,4,-7,3,-5,0,0,0,1,0,1,0,-1
KR_6668080545,420,-4,10,8,-9,-2,5,3,-2,3,1,3,2,5,-7,7,0,-1,1,0,-1,-21,5,-1,-3,4,-2,0,0,-1,1,-1,1,4,-1
KR_6646401825,420,-2,-3,-32,-7,0,2,2,-5,5,0,-4,6,2,3,4,7,-1,1,0,0,-6,0,0,-5,5,-3,0,-1,-1,-1,-1,1,2,-1
KR_6582979111,420,2,-16,-4,3,9,0,9,-3,3,0,-1,2,1,-5,7,2,3,0,3,0,9,5,-5,-1,6,0,0,1,1,-1,1,1,5,-1
KR_6766638171,420,1,5,3,1,1,1,2,-1,5,4,-4,6,2,4,3,7,1,1,2,0,-6,-2,-2,-6,8,3,0,-1,1,1,-1,-1,1,-1
KR_6760903450,420,-2,-28,-16,-4,-1,2,1,-2,2,0,3,1,4,-5,7,2,1,0,1,1,-3,-43,3,-6,3,-2,0,-1,1,1,-1,1,2,-1
KR_6769506905,440,-2,-6,12,-6,1,1,2,2,1,3,-4,4,0,3,1,4,-8,10,2,0,-6,-4,-4,-4,8,-4,0,0,-1,0,0,1,4,-1
KR_6761007961,420,-4,-48,4,-12,-1,1,0,-1,1,0,-3,4,1,-1,1,0,-6,6,0,-1,-16,-9,-3,-4,7,-3,0,-2,-1,-1,-1,-1,2,-1
KR_6762877082,420,-1,26,4,3,0,1,1,-4,5,1,0,1,1,1,3,4,6,1,7,0,6,-10,2,-3,1,0,0,1,-1,-1,1,1,6,-1
KR_6739551403,420,-1,-20,-40,-4,1,1,2,-1,4,3,-4,6,2,0,4,4,0,4,4,0,4,5,2,-6,4,-4,0,0,-1,0,0,1,1,-1
KR_6768873883,420,-1,36,-2,-3,1,2,3,0,3,3,-2,3,1,-6,7,1,4,0,4,1,-8,-3,-3,-5,8,0,0,1,1,-1,-1,1,4,-1
KR_6684853130,420,-1,66,-26,2,1,1,2,3,2,5,-3,3,0,-2,6,4,3,0,3,0,3,-40,-3,-5,8,8,0,-1,-1,-1,-1,-1,1,-1
KR_6747274347,420,1,27,0,-4,3,1,4,-1,1,0,-5,6,1,-1,1,0,0,1,1,0,-7,-2,-1,-5,6,-1,0,-1,-1,-1,-1,-1,4,-1
KR_6608434724,420,-3,-1,7,-8,-3,3,0,0,0,0,-2,3,1,-2,3,1,-1,1,0,0,-9,107,-2,-5,7,-4,0,-1,-1,-1,-1,-1,1,-1
KR_6761860519,420,1,12,-16,1,3,1,4,0,6,6,-2,6,4,0,2,2,0,1,1,1,4,-18,1,-5,4,2,0,0,1,0,0,1,6,-1
KR_6762430369,420,-4,-44,-45,-5,-4,6,2,-2,3,1,-2,4,2,1,3,4,2,2,4,-1,-4,-1,4,-9,5,-1,0,-2,-1,-1,-1,-1,3,-1
KR_6763494647,440,1,-15,44,0,-10,10,0,0,3,3,-1,1,0,9,1,10,2,1,3,4,14,26,4,-7,3,-5,0,0,1,1,0,1,1,-1
KR_6762254026,440,-4,-112,-29,-10,3,0,3,1,2,3,-3,3,0,-8,8,0,-3,5,2,0,-11,17,3,-7,4,-3,0,-2,-1,-1,-1,1,2,-1
KR_6517200791,420,-5,-62,-16,-8,-8,9,1,-1,7,6,0,2,2,1,3,4,0,0,0,0,2,6,2,-6,4,-2,0,-1,-1,1,-1,1,6,-1
KR_6767952438,420,-4,-85,4,-7,-3,3,0,-5,8,3,-2,2,0,4,3,7,-1,2,1,0,1,-4,-1,-4,5,-5,0,-1,1,1,-1,-1,2,-1
KR_6767917676,420,-2,-20,12,0,-2,2,0,3,1,4,-5,7,2,3,0,3,1,0,1,0,7,22,-3,-2,5,3,0,-1,-1,1,-1,-1,4,-1
KR_6756523009,420,-4,-20,-11,-1,1,0,1,2,1,3,-1,1,0,-3,3,0,0,0,0,0,-4,0,2,-6,4,-3,0,-1,-1,-1,-1,1,6,-1
KR_6686221568,420,1,-40,28,-1,-3,5,2,0,3,3,1,0,1,0,0,0,1,0,1,1,3,-83,1,-6,5,-2,0,-1,0,1,-1,1,0,-1
KR_6719745440,420,-7,-100,-27,-10,-2,2,0,-5,6,1,-3,7,4,0,2,2,0,1,1,-1,-10,-26,3,-7,4,-31,0,-4,-1,-1,-1,-1,2,-1
KR_6737944865,420,-2,-56,-13,-3,-2,3,1,-3,6,3,0,1,1,0,3,3,2,0,2,0,6,2,4,-5,1,-3,0,0,1,-1,0,-1,6,-1
KR_6760529419,420,0,-39,16,0,-1,1,0,-2,3,1,0,1,1,3,6,9,0,0,0,0,-2,22,-2,-7,9,-4,0,-1,1,-1,-1,-1,4,-1
KR_6726508303,420,-2,-36,-36,-4,0,2,2,1,1,2,-3,4,1,-3,4,1,1,0,1,-2,-8,14,0,-5,5,2,0,-3,-1,-1,-1,-1,5,-1
KR_6769486672,420,-7,-97,-40,-16,-3,3,0,-1,4,3,-7,8,1,-2,3,1,-3,4,1,-2,-8,-6,-3,-2,5,-8,0,-3,-1,-1,-1,-1,2,-1
KR_6768404555,440,2,23,-8,8,-3,5,2,4,2,6,1,0,1,7,2,9,-1,2,1,0,12,1,2,-3,1,-3,0,0,-1,1,1,1,4,-1
KR_6769983791,420,1,18,11,4,-2,3,1,0,3,3,1,1,2,3,0,3,2,0,2,0,9,-4,0,-6,6,1,0,-1,1,-1,-1,1,1,-1
KR_6694008891,440,1,34,-3,-5,-5,5,0,-2,4,2,4,2,6,-2,4,2,0,0,0,0,0,1,-2,-4,6,1,0,0,0,-1,0,1,0,-1
KR_6762389947,420,0,-72,12,3,-1,2,1,2,1,3,0,0,0,0,2,2,2,0,2,0,3,15,-1,-2,3,0,0,-1,1,1,-1,-1,1,-1
KR_6753105331,420,0,-19,-1,-3,1,0,1,-7,8,1,0,2,2,3,0,3,0,0,0,-1,3,0,2,-6,4,-2,0,0,0,-1,0,-1,0,-1
KR_6598245080,420,-1,-74,17,5,-1,2,1,1,3,4,0,3,3,4,3,7,1,1,2,0,4,36,6,-8,2,0,0,1,1,1,1,1,4,-1
KR_6765534134,420,0,-50,10,-3,-4,6,2,-4,5,1,-2,2,0,6,1,7,1,1,2,0,-7,-6,1,-5,4,1,0,0,-1,-1,0,1,2,-1
KR_6760687465,420,3,38,17,5,0,2,2,0,1,1,5,3,8,0,3,3,0,1,1,0,-1,4,0,-2,2,-2,0,0,-1,-1,1,-1,1,-1
KR_6689744296,420,-7,-71,-1,-14,-1,3,2,-2,2,0,-4,4,0,-3,4,1,-4,4,0,0,-17,-8,1,-5,4,-4,0,-2,-1,-1,-1,-1,1,-1
KR_6683184778,420,-2,-46,-10,-2,-3,3,0,5,2,7,-2,4,2,-2,4,2,0,2,2,0,-3,-10,3,-8,5,-4,0,-1,-1,1,-1,-1,6,-1
KR_6753539887,420,3,-5,11,8,2,2,4,-1,5,4,5,1,6,4,1,5,-2,2,0,0,6,8,0,-5,5,-1,0,2,1,1,1,-1,3,-1
KR_6698363597,420,2,22,57,-2,-2,3,1,-3,5,2,2,4,6,1,3,4,0,1,1,1,-2,155,-2,-4,6,3,0,1,-1,-1,1,1,5,-1
KR_6726202726,440,-1,23,-20,1,2,2,4,-1,4,3,-1,2,1,-1,5,4,2,0,2,1,7,1,3,-7,4,3,0,0,1,1,1,1,5,-1
KR_6770000479,420,-5,-26,-26,-4,-1,4,3,0,1,1,-3,3,0,0,4,4,0,0,0,0,1,4,0,-6,6,-2,0,-3,0,-1,-1,1,0,-1
KR_6739343493,420,0,3,-8,1,-1,4,3,-1,4,3,-1,2,1,6,1,7,-2,2,0,0,2,-3,1,-5,4,0,0,0,1,0,-1,1,2,-1
KR_6663141038,420,-2,-24,-1,-6,1,0,1,-3,4,1,0,2,2,-3,3,0,-1,2,1,0,-4,-10,0,-4,4,-3,0,-2,-1,1,-1,-1,6,-1
KR_6767016592,420,0,-15,-7,2,-2,2,0,1,4,5,-1,3,2,3,1,4,1,0,1,0,6,-120,1,-7,6,-2,0,0,-1,1,0,-1,3,-1
KR_6764467727,420,0,-4,-1,-5,-4,7,3,-5,6,1,4,0,4,2,2,4,-2,2,0,-1,-1,0,-3,-1,4,5,0,-2,1,-1,-1,-1,1,-1
KR_6432125059,420,0,-94,0,2,0,1,1,-1,3,2,3,1,4,-2,2,0,2,1,3,0,0,-31,-2,-3,5,22,0,0,-1,1,-1,-1,3,-1
KR_6595877265,420,-1,71,-16,-11,-7,8,1,2,2,4,1,1,2,-7,9,2,0,2,2,-2,-12,-9,6,-11,5,-2,0,0,0,-1,0,1,0,-1
KR_6601314723,420,-3,-55,-16,-4,2,0,2,1,3,4,-2,3,1,-4,5,1,-1,1,0,0,-8,-11,-1,-4,5,3,0,0,-1,1,0,1,6,-1
KR_6746088426,420,-1,27,12,4,1,1,2,-1,2,1,-1,2,1,6,1,7,-1,2,1,0,-1,-7,-4,-2,6,7,0,0,1,1,0,1,4,-1
KR_6769456353,420,-3,-43,12,-9,-5,5,0,-6,9,3,0,1,1,-1,3,2,3,0,3,0,-9,49,4,-7,3,-29,0,-1,-1,-1,-1,1,2,-1
KR_6630480651,420,-1,-7,12,-2,-1,1,0,-2,5,3,1,4,5,2,1,3,-2,2,0,0,0,-13,-2,-8,10,0,0,0,1,-1,0,-1,3,-1
KR_6761172278,420,0,-18,-4,5,-3,3,0,1,2,3,5,1,6,2,0,2,0,1,1,0,9,-109,-1,-4,5,5,0,0,1,1,-1,-1,6,-1
KR_6663907817,420,2,47,-7,-3,-1,3,2,0,1,1,-3,4,1,-1,2,1,2,0,2,0,-3,-1,-6,-3,9,3,0,-1,1,-1,-1,-1,6,-1
KR_6626335414,420,-1,-28,-28,3,-3,3,0,3,2,5,1,2,3,2,2,4,0,0,0,0,2,-1,3,-4,1,-3,0,0,1,0,0,1,5,-1
KR_6738781190,420,-1,-24,-4,-3,1,0,1,-1,4,3,-3,3,0,1,3,4,-1,3,2,0,1,1,2,-4,2,-3,0,0,-1,1,-1,-1,5,-1
KR_6757863461,440,-3,-48,-21,-4,-1,2,1,0,1,1,1,0,1,-3,6,3,-1,2,1,0,0,-6,-1,-5,6,-4,0,0,-1,1,0,-1,5,-1
